Date,AT,DE,ES,FR,GR,HR,HU,PL,RO,RS,SK
2025/1/1 19:15,166.48,127.68,,7.8,173.185,187.57,152365.09,-20.86,3.0,330.15,150.89
2025/1/1 19:30,141.04,-97.35,,3.23,173.297,187.57,120068.05,-20.86,508.81,245.434,139.21
2025/1/1 19:45,120.98,-77.74,,3.88,173.01,187.57,117036.35,-20.86,-11.21,185.816,141.92
2025/1/1 20:00,157.8,119.22,,70.8,211.29,182.29,157616.47,-41.22,-82.11,195.133,165.77
2025/1/1 20:15,181.23,122.87,,8.02,194.515,182.29,142328.12,-41.22,0.0,212.597,146.33
2025/1/1 20:30,145.77,118.9,,4.78,194.515,78.13,92833.33,-41.22,680.0,314.1,34.69
2025/1/1 20:45,130.6,-107.53,,-10.53,194.524,78.13,120642.69,-41.22,290.0,18.666,4.4
2025/1/1 21:00,167.66,-133.97,,73.87,195.085,72.62,6255.24,-41.64,1046.03,169.404,287.35
2025/1/1 21:15,157.26,-129.81,,4.86,194.915,72.62,13127.0,461.36,946.61,145.616,241.96
2025/1/1 21:30,154.57,-126.98,,5.71,211.19,169.44,94215.03,296.99,680.0,150.547,291.43
2025/1/1 21:45,95.39,-133.69,,7.93,211.19,169.44,95399.9,-54.64,13.0,176.709,188.35
2025/1/1 22:00,240.42,294.1,,-4.74,210.99,169.86,130067.38,451.66,982.96,155.782,258.02
2025/1/1 22:15,161.16,95.94,,-5.97,158.1,169.86,91699.47,468.37,984.14,144.736,151.35
2025/1/1 22:30,146.49,102.27,,58.41,194.89,72.8,90762.3,483.98,795.27,142.066,138.22
2025/1/1 22:45,164.45,-72.59,,59.1,194.89,72.8,91527.56,-75.0,701.59,154.223,146.93
2025/1/1 23:00,31.73,54.99,,71.89,156.2,117.21,92745.04,-189.26,2581.86,34.415,129.85
2025/1/1 23:15,145.57,120.03,,-90.82,156.2,117.21,92527.8,-189.52,912.63,12.08,34.28
2025/1/1 23:30,119.43,-88.48,,72.22,120.935,50.23,92984.98,-189.52,773.98,45.702,142.5
2025/1/1 23:45,-46.86,41.76,,15.38,0.01,50.23,90077.31,-396.69,717.66,30.327,0.0
2025/1/2 0:00,380.42,-355.75,,11.42,194.38,85.99,-2095.48,-217.84,731.96,13.68,21.25
2025/1/2 0:15,229.08,-127.85,,11.77,194.38,86.0,3867.0,-199.71,722.01,48.98,46.77
2025/1/2 0:30,143.55,-122.88,,11.85,122.11,84.24,-1490.36,-188.97,727.99,48.16,1.74
2025/1/2 0:45,111.91,-24.81,,-5.73,121.33,83.13,-3991.57,-192.64,26.42,48.24,0.0
2025/1/2 1:00,229.91,-53.82,,11.17,108.126,107.73,106097.84,-182.95,680.0,156.27,0.0
2025/1/2 1:15,145.28,-90.81,,11.57,114.393,107.84,93926.72,-225.43,683.02,182.85,0.0
2025/1/2 1:30,97.5,-57.58,,11.57,106.53,106.57,93847.19,-225.43,777.39,38.63,28.13
2025/1/2 1:45,117.12,-29.07,,12.33,95.693,104.62,97057.18,-225.43,671.39,34.79,0.0
2025/1/2 2:00,155.65,85.72,,10.5,106.736,104.07,97891.88,-294.97,750.07,102.05,122.86
2025/1/2 2:15,0.0,123.44,,10.01,104.802,103.39,106041.13,-234.43,801.49,101.47,88.44
2025/1/2 2:30,1.79,-92.55,,10.14,100.55,101.98,97099.52,-203.71,720.93,104.3,0.0
2025/1/2 2:45,81.69,-133.74,,11.22,101.055,102.0,96893.73,-89.9,680.0,110.18,0.0
2025/1/2 3:00,233.93,-150.85,,10.66,103.38,65.68,3913.0,-201.97,79.92,97.98,13.88
2025/1/2 3:15,160.97,-91.68,,10.19,103.293,66.19,3992.0,-234.43,218.49,100.33,57.33
2025/1/2 3:30,139.26,-8.31,,11.17,102.848,65.99,4083.0,-234.43,669.36,99.24,51.82
2025/1/2 3:45,158.01,-3.43,,11.18,85.226,65.84,3864.0,-234.43,676.89,100.11,41.9
2025/1/2 4:00,130.69,78.42,,11.61,224.48,75.17,4049.0,-235.03,674.28,126.78,58.2
2025/1/2 4:15,132.28,-4.83,,12.92,224.48,74.88,98374.45,-235.03,669.45,129.13,42.14
2025/1/2 4:30,145.9,-9.84,,13.59,224.48,75.97,98542.68,-235.03,680.0,135.12,128.21
2025/1/2 4:45,173.53,-81.55,,13.93,224.48,75.83,98600.0,-235.03,659.91,132.6,154.84
2025/1/2 5:00,180.8,-59.72,,20.25,81.903,-9.38,98601.25,-135.69,-27.85,162.57,14.65
2025/1/2 5:15,182.68,-15.39,,28.11,84.962,25.32,98498.97,-157.71,-18.58,149.7,27.77
2025/1/2 5:30,261.84,-0.71,,31.2,102.916,108.21,98590.07,-83.03,153.51,134.09,10.57
2025/1/2 5:45,4147.58,-99.76,,31.9,126.066,46.37,98535.12,385.74,692.24,134.18,50.36
2025/1/2 6:00,133.36,-133.26,,47.66,195.08,155.58,98546.18,171.26,97.75,173.47,0.0
2025/1/2 6:15,150.55,-102.99,,30.7,77.817,66.68,98443.19,121.99,112.98,175.12,36.15
2025/1/2 6:30,218.75,-229.09,,42.3,194.88,66.68,103642.61,171.26,108.24,175.84,51.35
2025/1/2 6:45,243.4,-301.64,,55.42,195.08,155.58,-4424.11,171.26,63.92,175.39,66.92
2025/1/2 7:00,155.86,-88.06,,55.6,980.18,79.52,-3602.96,211.28,-65.75,15.17,0.0
2025/1/2 7:15,172.88,-22.91,,45.47,195.181,79.52,-341.28,94.33,18.66,206.86,5.7
2025/1/2 7:30,276.79,4.58,,63.27,78.924,79.52,109764.5,102.03,108.67,196.16,0.0
2025/1/2 7:45,309.96,-37.13,,61.56,78.753,79.52,96793.04,109.36,187.91,199.46,0.0
2025/1/2 8:00,17.78,-35.39,,61.91,980.18,37.86,894.07,170.29,604.77,56.85,0.0
2025/1/2 8:15,77.84,103.91,,60.83,87.776,78.1,986.35,182.29,421.6,52.0,7.66
2025/1/2 8:30,136.57,2.55,,64.55,78.97,77.82,1261.71,199.28,-21.8,41.69,0.0
2025/1/2 8:45,148.03,3.83,,62.63,78.689,11.31,1088.3,370.8,-271.08,190.3,22.32
2025/1/2 9:00,194.23,21.71,,63.61,195.267,75.47,1045.78,345.26,344.61,57.86,68.69
2025/1/2 9:15,155.71,107.78,,62.21,195.171,79.63,2043.29,345.26,68.07,2.09,61.16
2025/1/2 9:30,178.94,158.51,,61.05,85.137,79.63,1929.11,345.26,103.26,200.35,112.66
2025/1/2 9:45,153.66,176.28,,63.06,85.241,79.63,3868.6,344.26,97.58,174.67,60.66
2025/1/2 10:00,225.55,172.76,,72.4,92.877,77.29,10013.0,206.22,-97.72,175.84,159.51
2025/1/2 10:15,151.42,173.32,,70.57,85.55,77.29,10013.0,205.22,131.68,175.8,103.35
2025/1/2 10:30,150.13,169.94,,70.84,85.633,77.29,2692.0,206.22,106.84,167.22,121.29
2025/1/2 10:45,146.45,175.54,,74.19,82.943,180.33,3052.72,206.22,36.06,167.59,86.51
2025/1/2 11:00,147.3,71.4,,63.83,93.066,173.36,87318.29,180.71,-18.14,179.46,102.29
2025/1/2 11:15,149.04,21.79,,60.76,93.466,173.36,86665.83,180.71,8.01,184.1,110.51
2025/1/2 11:30,141.57,17.24,,102.44,87.079,173.36,86580.95,119.33,-42.53,192.1,94.56
2025/1/2 11:45,142.12,137.25,,75.42,63.864,173.36,84627.26,109.32,-387.42,174.96,97.16
2025/1/2 12:00,74.32,77.77,,99.68,75.899,172.49,85287.14,86.88,0.2,158.3,84.37
2025/1/2 12:15,145.16,48.97,,105.18,67.849,172.49,85087.37,87.88,0.0,161.32,69.49
2025/1/2 12:30,139.32,73.86,,106.64,73.311,172.49,84095.54,88.88,659.32,164.27,93.09
2025/1/2 12:45,121.85,-0.85,,114.55,109.48,172.49,83758.4,89.88,680.0,169.84,33.02
2025/1/2 13:00,60.59,54.51,,431.21,93.456,163.52,83668.9,102.31,92.71,178.42,52.27
2025/1/2 13:15,125.4,56.76,,177.02,92.459,163.52,83373.11,370.8,680.0,160.53,51.29
2025/1/2 13:30,124.06,71.0,,164.12,159.66,163.52,4067.0,461.57,997.18,227.69,70.95
2025/1/2 13:45,155.72,163.74,,84.18,159.66,163.52,4067.0,406.98,3616.99,95.74,113.33
2025/1/2 14:00,218.38,219.23,,56.21,78.818,75.0,8127.0,167.76,853.37,167.16,201.07
2025/1/2 14:15,220.8,220.8,,109.25,80.535,175.0,8127.0,405.72,941.33,166.69,220.8
2025/1/2 14:30,220.58,220.6,,106.27,95.85,75.0,3322.57,560.91,1087.83,0.0,220.57
2025/1/2 14:45,209.93,210.9,,113.59,168.967,75.0,3746.15,667.78,4932.79,172.61,210.92
2025/1/2 15:00,132.34,61.64,,106.44,74.4,182.15,4185.67,415.14,1111.21,199.54,64.67
2025/1/2 15:15,145.79,40.26,,149.98,80.588,78.07,93206.57,415.14,1091.61,198.02,92.25
2025/1/2 15:30,154.06,39.89,,73.29,194.77,78.07,95166.05,692.45,1087.4,196.87,105.82
2025/1/2 15:45,157.67,24.71,,74.89,194.868,78.07,121711.7,736.24,1139.03,199.4,132.1
2025/1/2 16:00,145.82,60.79,,87.81,195.58,91.69,108323.57,591.41,1217.22,227.63,41.97
2025/1/2 16:15,156.96,80.72,,109.82,194.625,91.69,184631.36,582.97,1236.09,224.0,131.51
2025/1/2 16:30,165.14,99.54,,101.9,194.641,213.95,626501.0,582.97,1241.9,224.01,104.03
2025/1/2 16:45,216.93,203.32,,101.35,195.253,213.95,331828.29,603.39,1245.35,224.32,51.09
2025/1/2 17:00,179.4,45.08,,97.27,199.005,97.91,276966.29,649.45,1390.4,246.25,41.31
2025/1/2 17:15,179.53,33.0,,97.98,198.238,97.91,102215.93,649.45,2196.2,261.44,34.56
2025/1/2 17:30,175.83,51.65,,112.19,169.886,97.91,99883.77,649.45,3526.37,279.75,37.09
2025/1/2 17:45,168.97,64.98,,92.63,167.752,97.91,234956.12,651.26,-435.87,244.88,54.87
2025/1/2 18:00,205.97,152.81,,94.84,175.572,94.19,2228.92,652.06,-2384.88,0.0,41.75
2025/1/2 18:15,212.59,202.2,,89.23,95.029,94.19,2702.31,652.06,-808.73,0.1,69.74
2025/1/2 18:30,152.87,167.97,,95.36,95.018,91.61,26882.0,652.06,12.79,0.1,53.48
2025/1/2 18:45,153.45,19.0,,94.74,94.676,94.19,2782.85,652.06,-44.55,0.1,16.97
2025/1/2 19:00,189.62,39.81,,106.4,185.658,91.45,282776.82,594.2,-967.45,66.65,16.97
2025/1/2 19:15,171.72,51.78,,69.89,185.481,-90.72,264695.41,594.2,-341.75,66.15,35.47
2025/1/2 19:30,152.91,120.48,,67.46,91.334,-86.51,3198.33,594.2,-412.51,57.99,38.21
2025/1/2 19:45,150.34,42.34,,30.88,91.687,83.64,3231.45,594.2,-707.61,0.0,26.55
2025/1/2 20:00,153.78,35.73,,107.76,93.779,89.02,3405.52,681.77,136.48,208.14,157.91
2025/1/2 20:15,146.31,37.64,,-158.9,81.865,55.63,88338.0,745.17,10.96,335.25,167.66
2025/1/2 20:30,131.47,56.63,,40.44,84.453,34.3,88250.0,665.88,-502.3,0.0,37.98
2025/1/2 20:45,117.8,100.28,,39.31,78.893,32.93,89196.0,645.88,-1112.8,0.0,14.22
2025/1/2 21:00,197.04,36.65,,61.18,194.88,64.82,119636.3,581.35,-528.77,274.39,112.46
2025/1/2 21:15,171.91,161.71,,53.43,92.652,58.73,124474.49,580.91,62.06,202.59,24.98
2025/1/2 21:30,126.33,-15.01,,53.67,84.833,37.69,93859.0,543.07,41.57,200.41,46.86
2025/1/2 21:45,99.39,-12.22,,53.97,85.13,43.7,97337.32,553.63,1.77,0.0,16.47
2025/1/2 22:00,162.41,154.63,,31.03,85.52,44.16,3999.05,684.16,-46.83,174.98,238.26
2025/1/2 22:15,166.01,150.94,,35.63,93.1,68.5,247.95,698.07,115.93,175.0,153.2
2025/1/2 22:30,120.47,36.08,,32.15,85.491,70.57,95672.9,648.04,52.81,174.91,106.99
2025/1/2 22:45,95.4,98.23,,35.36,84.701,70.57,87145.0,630.12,13.47,176.52,76.48
2025/1/2 23:00,211.72,179.89,,40.25,67.541,141.97,180152.35,581.29,923.32,167.8,75.05
2025/1/2 23:15,142.88,25.6,,35.57,78.139,34.73,96108.09,558.95,891.4,167.01,42.56
2025/1/2 23:30,16.82,18.57,,37.84,65.093,33.42,96977.39,537.74,112.92,165.39,27.34
2025/1/2 23:45,41.69,39.31,,39.81,67.924,-6.86,89230.0,517.16,-67.54,208.44,28.59
2025/1/3 0:00,167.1,126.14,,39.38,122.572,145.18,89349.0,499.16,639.0,208.23,15.86
2025/1/3 0:15,166.36,159.12,,34.41,122.17,62.22,-2676.93,492.74,640.22,41.82,17.48
2025/1/3 0:30,165.54,148.97,,35.63,122.11,54.5,-4841.21,460.93,94.02,36.78,0.0
2025/1/3 0:45,91.02,155.25,,41.8,102.751,-25.14,-5044.16,468.89,-30.34,42.02,1.45
2025/1/3 1:00,147.62,42.69,,33.16,59.257,132.71,-5121.84,476.85,0.19,197.4,29.59
2025/1/3 1:15,127.18,195.23,,36.18,97.827,56.87,-4141.94,294.28,-3099.89,37.63,13.85
2025/1/3 1:30,100.72,156.77,,36.85,118.466,-9.07,-4020.07,294.28,-5159.08,37.61,32.33
2025/1/3 1:45,91.71,-10.26,,56.34,89.73,-35.57,-3935.47,294.28,-6016.67,37.63,0.0
2025/1/3 2:00,112.95,0.55,,33.84,87.244,22.18,-3976.47,289.39,-247.61,0.0,0.0
2025/1/3 2:15,103.18,27.07,,34.35,84.277,125.54,-3915.27,290.39,-38.88,35.8,0.0
2025/1/3 2:30,35.06,32.74,,38.86,81.324,125.54,-3929.87,289.39,-112.49,35.8,0.0
2025/1/3 2:45,93.5,69.09,,36.04,81.454,53.8,-3902.53,287.39,-182.26,35.8,0.0
2025/1/3 3:00,69.88,95.31,,35.17,0.0,122.53,-3909.67,273.0,-106.03,0.0,0.0
2025/1/3 3:15,97.91,111.51,,36.25,0.0,52.51,-3696.27,274.0,66.75,9.19,0.0
2025/1/3 3:30,83.62,109.53,,44.65,0.0,122.53,-3856.32,273.0,-19.02,31.65,0.0
2025/1/3 3:45,78.89,116.25,,40.07,0.0,52.51,-3865.66,274.0,48.45,30.24,21.81
2025/1/3 4:00,102.64,16.49,,34.08,29.727,9.35,-3417.13,227.34,-60.92,31.92,18.13
2025/1/3 4:15,113.26,37.94,,30.1,0.0,-9.42,-3480.38,227.34,-30.08,31.99,28.82
2025/1/3 4:30,123.96,6.31,,28.78,0.0,51.32,-3797.31,227.34,-58.64,32.01,13.45
2025/1/3 4:45,134.43,-6.87,,33.37,0.0,119.76,-3299.12,227.34,-3777.99,32.0,0.0
2025/1/3 5:00,-13.21,-14.74,,47.0,29.179,128.83,-3063.35,239.89,-5001.0,35.82,0.0
2025/1/3 5:15,0.92,-1.9,,39.2,0.0,128.83,-3034.59,217.53,-2883.68,35.82,0.0
2025/1/3 5:30,26.52,25.83,,30.46,0.0,49.85,-3041.38,239.89,-1554.76,1.52,23.28
2025/1/3 5:45,133.36,8.61,,30.97,70.432,3.33,-3099.96,290.14,-240.31,0.0,10.65
2025/1/3 6:00,5.47,20.94,,40.76,58.989,21.05,-12744.4,72.36,-1733.7,11.41,0.0
2025/1/3 6:15,-46.55,-45.82,,33.03,78.793,55.89,-11200.58,416.14,-560.44,36.34,0.0
2025/1/3 6:30,-63.53,-70.32,,66.93,78.972,74.8,-8405.8,481.98,-197.3,31.5,9.08
2025/1/3 6:45,-28.07,-50.02,,69.09,78.977,76.59,-6065.02,473.46,-479.19,21.06,149.38
2025/1/3 7:00,115.12,-30.71,,68.29,78.926,87.62,-9354.56,387.43,-311.43,58.55,0.34
2025/1/3 7:15,119.98,-59.38,,66.22,78.992,190.5,-4840.13,387.43,-101.38,25.8,0.0
2025/1/3 7:30,135.49,-6.75,,62.75,79.008,190.5,-3990.51,387.43,-342.32,24.2,0.0
2025/1/3 7:45,161.12,-12.57,,69.86,78.849,190.5,-3715.99,387.43,0.1,190.77,9.59
2025/1/3 8:00,173.27,4.94,,55.72,94.128,82.91,-2025.08,426.25,-186.37,14.63,0.0
2025/1/3 8:15,222.1,21.36,,40.9,90.268,193.47,-338.0,487.6,943.41,17.86,37.02
2025/1/3 8:30,829.13,18.52,,50.88,82.689,193.47,3000.0,514.71,1130.53,0.0,82.54
2025/1/3 8:45,184.88,95.65,,51.98,78.948,193.47,18565.0,518.11,1240.1,18.52,110.56
2025/1/3 9:00,168.17,109.75,,19.65,82.744,81.2,15999.0,550.92,5999.0,0.0,179.78
2025/1/3 9:15,152.32,97.99,,19.65,82.692,81.2,15999.0,586.41,1725.02,37.41,141.63
2025/1/3 9:30,167.0,145.69,,387.57,82.693,81.2,146520.52,576.41,1105.76,35.94,110.11
2025/1/3 9:45,152.6,50.67,,19.65,82.925,189.46,130815.88,576.41,1317.71,185.78,149.63
2025/1/3 10:00,156.73,-155.89,,41.06,82.088,175.03,1805.76,583.58,837.75,178.88,60.4
2025/1/3 10:15,128.68,146.47,,39.71,79.199,52.75,1519.53,574.99,726.89,172.22,4.42
2025/1/3 10:30,118.82,107.58,,49.36,69.941,49.93,1707.11,571.41,725.44,175.43,0.0
2025/1/3 10:45,125.17,141.45,,61.96,77.84,54.57,1140.97,554.59,684.55,179.93,8.43
2025/1/3 11:00,71.86,151.47,,78.38,54.47,-359.72,1183.13,560.7,269.43,53.06,145.17
2025/1/3 11:15,138.38,33.49,,72.87,0.0,-343.01,1888.55,560.7,45.46,53.2,30.31
2025/1/3 11:30,122.78,86.19,,76.21,0.0,-339.69,1415.87,547.12,680.0,53.18,40.98
2025/1/3 11:45,30.33,135.85,,74.68,0.0,-330.53,1364.74,542.53,680.0,27.36,40.2
2025/1/3 12:00,78.79,39.26,,44.02,0.0,-376.19,1521.84,556.61,680.0,28.08,50.73
2025/1/3 12:15,79.68,131.42,,49.87,80.133,-378.07,-77.05,555.68,579.35,15.43,25.49
2025/1/3 12:30,69.1,143.54,,41.86,70.295,-379.35,46.27,563.03,976.26,14.86,15.29
2025/1/3 12:45,61.09,133.97,,46.68,70.99,-378.49,524.59,566.87,946.93,11.25,49.93
2025/1/3 13:00,124.78,-6.54,,52.13,84.478,76.22,1230.7,566.87,814.49,30.35,4.04
2025/1/3 13:15,143.37,-16.15,,17.35,84.646,74.13,1334.0,574.59,985.18,6.53,5.62
2025/1/3 13:30,99.54,17.24,,9.26,70.99,65.64,-346.28,583.58,676.93,46.3,3.93
2025/1/3 13:45,109.82,17.0,,10.37,70.986,39.35,-688.53,566.87,680.0,49.97,0.0
2025/1/3 14:00,11.38,116.14,,-60.37,0.02,44.24,-6617.67,433.43,-1.38,16.76,0.0
2025/1/3 14:15,34.9,123.0,,39.42,85.477,60.22,-945.56,433.43,-75.1,42.42,0.0
2025/1/3 14:30,128.57,133.86,,44.52,93.971,79.01,288.18,462.3,680.0,45.8,33.56
2025/1/3 14:45,141.72,-6.56,,-13.43,94.228,78.13,442.21,460.93,856.24,44.41,0.33
2025/1/3 15:00,139.4,145.36,,38.43,0.0,86.04,226.81,371.09,104.86,187.45,0.0
2025/1/3 15:15,167.91,156.86,,40.56,15.02,90.39,536.93,371.54,995.89,197.23,0.0
2025/1/3 15:30,169.35,-6.09,,40.19,83.485,90.46,2289.32,380.09,1051.96,196.84,0.0
2025/1/3 15:45,187.45,-5.56,,44.24,195.915,90.17,1619.08,432.23,1107.56,197.5,0.0
