date,category,value
2024/1/1 0:00,Biomass,30.0
2024/1/1 0:00,Fossil Brown Coal/Lignite,2539.0
2024/1/1 0:00,Fossil Gas,208.0
2024/1/1 0:00,Hydro Pumped Storage,0.0
2024/1/1 0:00,Hydro Run-of-river and Poundage,1546.0
2024/1/1 0:00,Hydro Water Reservoir,0.0
2024/1/1 0:00,Other,27.0
2024/1/1 0:00,Wind Onshore,251.88
2024/1/1 0:15,Biomass,30.0
2024/1/1 0:15,Fossil Brown Coal/Lignite,2539.0
2024/1/1 0:15,Fossil Gas,208.0
2024/1/1 0:15,Hydro Pumped Storage,0.0
2024/1/1 0:15,Hydro Run-of-river and Poundage,1546.0
2024/1/1 0:15,Hydro Water Reservoir,0.0
2024/1/1 0:15,Other,27.0
2024/1/1 0:15,Wind Onshore,251.88
2024/1/1 0:30,Biomass,30.0
2024/1/1 0:30,Fossil Brown Coal/Lignite,2539.0
2024/1/1 0:30,Fossil Gas,208.0
2024/1/1 0:30,Hydro Pumped Storage,0.0
2024/1/1 0:30,Hydro Run-of-river and Poundage,1546.0
2024/1/1 0:30,Hydro Water Reservoir,0.0
2024/1/1 0:30,Other,27.0
2024/1/1 0:30,Wind Onshore,251.88
2024/1/1 0:45,Biomass,30.0
2024/1/1 0:45,Fossil Brown Coal/Lignite,2539.0
2024/1/1 0:45,Fossil Gas,208.0
2024/1/1 0:45,Hydro Pumped Storage,0.0
2024/1/1 0:45,Hydro Run-of-river and Poundage,1546.0
2024/1/1 0:45,Hydro Water Reservoir,0.0
2024/1/1 0:45,Other,27.0
2024/1/1 0:45,Wind Onshore,251.88
2024/1/1 1:00,Biomass,30.0
2024/1/1 1:00,Fossil Brown Coal/Lignite,2405.0
2024/1/1 1:00,Fossil Gas,210.0
2024/1/1 1:00,Hydro Pumped Storage,0.0
2024/1/1 1:00,Hydro Run-of-river and Poundage,1705.0
2024/1/1 1:00,Hydro Water Reservoir,0.0
2024/1/1 1:00,Other,27.0
2024/1/1 1:00,Wind Onshore,243.94
2024/1/1 1:15,Biomass,30.0
2024/1/1 1:15,Fossil Brown Coal/Lignite,2405.0
2024/1/1 1:15,Fossil Gas,210.0
2024/1/1 1:15,Hydro Pumped Storage,0.0
2024/1/1 1:15,Hydro Run-of-river and Poundage,1705.0
2024/1/1 1:15,Hydro Water Reservoir,0.0
2024/1/1 1:15,Other,27.0
2024/1/1 1:15,Wind Onshore,243.94
2024/1/1 1:30,Biomass,30.0
2024/1/1 1:30,Fossil Brown Coal/Lignite,2405.0
2024/1/1 1:30,Fossil Gas,210.0
2024/1/1 1:30,Hydro Pumped Storage,0.0
2024/1/1 1:30,Hydro Run-of-river and Poundage,1705.0
2024/1/1 1:30,Hydro Water Reservoir,0.0
2024/1/1 1:30,Other,27.0
2024/1/1 1:30,Wind Onshore,243.94
2024/1/1 1:45,Biomass,30.0
2024/1/1 1:45,Fossil Brown Coal/Lignite,2405.0
2024/1/1 1:45,Fossil Gas,210.0
2024/1/1 1:45,Hydro Pumped Storage,0.0
2024/1/1 1:45,Hydro Run-of-river and Poundage,1705.0
2024/1/1 1:45,Hydro Water Reservoir,0.0
2024/1/1 1:45,Other,27.0
2024/1/1 1:45,Wind Onshore,243.94
2024/1/1 2:00,Biomass,30.0
2024/1/1 2:00,Fossil Brown Coal/Lignite,2361.0
2024/1/1 2:00,Fossil Gas,209.0
2024/1/1 2:00,Hydro Pumped Storage,0.0
2024/1/1 2:00,Hydro Run-of-river and Poundage,1631.0
2024/1/1 2:00,Hydro Water Reservoir,0.0
2024/1/1 2:00,Other,27.0
2024/1/1 2:00,Wind Onshore,254.23
2024/1/1 2:15,Biomass,30.0
2024/1/1 2:15,Fossil Brown Coal/Lignite,2361.0
2024/1/1 2:15,Fossil Gas,209.0
2024/1/1 2:15,Hydro Pumped Storage,0.0
2024/1/1 2:15,Hydro Run-of-river and Poundage,1631.0
2024/1/1 2:15,Hydro Water Reservoir,0.0
2024/1/1 2:15,Other,27.0
2024/1/1 2:15,Wind Onshore,254.23
2024/1/1 2:30,Biomass,30.0
2024/1/1 2:30,Fossil Brown Coal/Lignite,2361.0
2024/1/1 2:30,Fossil Gas,209.0
2024/1/1 2:30,Hydro Pumped Storage,0.0
2024/1/1 2:30,Hydro Run-of-river and Poundage,1631.0
2024/1/1 2:30,Hydro Water Reservoir,0.0
2024/1/1 2:30,Other,27.0
2024/1/1 2:30,Wind Onshore,254.23
2024/1/1 2:45,Biomass,30.0
2024/1/1 2:45,Fossil Brown Coal/Lignite,2361.0
2024/1/1 2:45,Fossil Gas,209.0
2024/1/1 2:45,Hydro Pumped Storage,0.0
2024/1/1 2:45,Hydro Run-of-river and Poundage,1631.0
2024/1/1 2:45,Hydro Water Reservoir,0.0
2024/1/1 2:45,Other,27.0
2024/1/1 2:45,Wind Onshore,254.23
2024/1/1 3:00,Biomass,30.0
2024/1/1 3:00,Fossil Brown Coal/Lignite,2308.0
2024/1/1 3:00,Fossil Gas,207.0
2024/1/1 3:00,Hydro Pumped Storage,0.0
2024/1/1 3:00,Hydro Run-of-river and Poundage,1431.0
2024/1/1 3:00,Hydro Water Reservoir,0.0
2024/1/1 3:00,Other,27.0
2024/1/1 3:00,Wind Onshore,262.43
2024/1/1 3:15,Biomass,30.0
2024/1/1 3:15,Fossil Brown Coal/Lignite,2308.0
2024/1/1 3:15,Fossil Gas,207.0
2024/1/1 3:15,Hydro Pumped Storage,0.0
2024/1/1 3:15,Hydro Run-of-river and Poundage,1431.0
2024/1/1 3:15,Hydro Water Reservoir,0.0
2024/1/1 3:15,Other,27.0
2024/1/1 3:15,Wind Onshore,262.43
2024/1/1 3:30,Biomass,30.0
2024/1/1 3:30,Fossil Brown Coal/Lignite,2308.0
2024/1/1 3:30,Fossil Gas,207.0
2024/1/1 3:30,Hydro Pumped Storage,0.0
2024/1/1 3:30,Hydro Run-of-river and Poundage,1431.0
2024/1/1 3:30,Hydro Water Reservoir,0.0
2024/1/1 3:30,Other,27.0
2024/1/1 3:30,Wind Onshore,262.43
2024/1/1 3:45,Biomass,30.0
2024/1/1 3:45,Fossil Brown Coal/Lignite,2308.0
2024/1/1 3:45,Fossil Gas,207.0
2024/1/1 3:45,Hydro Pumped Storage,0.0
2024/1/1 3:45,Hydro Run-of-river and Poundage,1431.0
2024/1/1 3:45,Hydro Water Reservoir,0.0
2024/1/1 3:45,Other,27.0
2024/1/1 3:45,Wind Onshore,262.43
2024/1/1 4:00,Biomass,30.0
2024/1/1 4:00,Fossil Brown Coal/Lignite,2285.0
2024/1/1 4:00,Fossil Gas,207.0
2024/1/1 4:00,Hydro Pumped Storage,0.0
2024/1/1 4:00,Hydro Run-of-river and Poundage,1282.0
2024/1/1 4:00,Hydro Water Reservoir,0.0
2024/1/1 4:00,Other,27.0
2024/1/1 4:00,Wind Onshore,263.7
2024/1/1 4:15,Biomass,30.0
2024/1/1 4:15,Fossil Brown Coal/Lignite,2285.0
2024/1/1 4:15,Fossil Gas,207.0
2024/1/1 4:15,Hydro Pumped Storage,0.0
2024/1/1 4:15,Hydro Run-of-river and Poundage,1282.0
2024/1/1 4:15,Hydro Water Reservoir,0.0
2024/1/1 4:15,Other,27.0
2024/1/1 4:15,Wind Onshore,263.7
2024/1/1 4:30,Biomass,30.0
2024/1/1 4:30,Fossil Brown Coal/Lignite,2285.0
2024/1/1 4:30,Fossil Gas,207.0
2024/1/1 4:30,Hydro Pumped Storage,0.0
2024/1/1 4:30,Hydro Run-of-river and Poundage,1282.0
2024/1/1 4:30,Hydro Water Reservoir,0.0
2024/1/1 4:30,Other,27.0
2024/1/1 4:30,Wind Onshore,263.7
2024/1/1 4:45,Biomass,30.0
2024/1/1 4:45,Fossil Brown Coal/Lignite,2285.0
2024/1/1 4:45,Fossil Gas,207.0
2024/1/1 4:45,Hydro Pumped Storage,0.0
2024/1/1 4:45,Hydro Run-of-river and Poundage,1282.0
2024/1/1 4:45,Hydro Water Reservoir,0.0
2024/1/1 4:45,Other,27.0
2024/1/1 4:45,Wind Onshore,263.7
2024/1/1 5:00,Biomass,30.0
2024/1/1 5:00,Fossil Brown Coal/Lignite,2279.0
2024/1/1 5:00,Fossil Gas,204.0
2024/1/1 5:00,Hydro Pumped Storage,0.0
2024/1/1 5:00,Hydro Run-of-river and Poundage,1240.0
2024/1/1 5:00,Hydro Water Reservoir,0.0
2024/1/1 5:00,Other,27.0
2024/1/1 5:00,Wind Onshore,263.38
2024/1/1 5:15,Biomass,30.0
2024/1/1 5:15,Fossil Brown Coal/Lignite,2279.0
2024/1/1 5:15,Fossil Gas,204.0
2024/1/1 5:15,Hydro Pumped Storage,0.0
2024/1/1 5:15,Hydro Run-of-river and Poundage,1240.0
2024/1/1 5:15,Hydro Water Reservoir,0.0
2024/1/1 5:15,Other,27.0
2024/1/1 5:15,Wind Onshore,263.38
2024/1/1 5:30,Biomass,30.0
2024/1/1 5:30,Fossil Brown Coal/Lignite,2279.0
2024/1/1 5:30,Fossil Gas,204.0
2024/1/1 5:30,Hydro Pumped Storage,0.0
2024/1/1 5:30,Hydro Run-of-river and Poundage,1240.0
2024/1/1 5:30,Hydro Water Reservoir,0.0
2024/1/1 5:30,Other,27.0
2024/1/1 5:30,Wind Onshore,263.38
2024/1/1 5:45,Biomass,30.0
2024/1/1 5:45,Fossil Brown Coal/Lignite,2279.0
2024/1/1 5:45,Fossil Gas,204.0
2024/1/1 5:45,Hydro Pumped Storage,0.0
2024/1/1 5:45,Hydro Run-of-river and Poundage,1240.0
2024/1/1 5:45,Hydro Water Reservoir,0.0
2024/1/1 5:45,Other,27.0
2024/1/1 5:45,Wind Onshore,263.38
2024/1/1 6:00,Biomass,30.0
2024/1/1 6:00,Fossil Brown Coal/Lignite,2284.0
2024/1/1 6:00,Fossil Gas,206.0
2024/1/1 6:00,Hydro Pumped Storage,0.0
2024/1/1 6:00,Hydro Run-of-river and Poundage,1299.0
2024/1/1 6:00,Hydro Water Reservoir,0.0
2024/1/1 6:00,Other,27.0
2024/1/1 6:00,Wind Onshore,261.86
2024/1/1 6:15,Biomass,30.0
2024/1/1 6:15,Fossil Brown Coal/Lignite,2284.0
2024/1/1 6:15,Fossil Gas,206.0
2024/1/1 6:15,Hydro Pumped Storage,0.0
2024/1/1 6:15,Hydro Run-of-river and Poundage,1299.0
2024/1/1 6:15,Hydro Water Reservoir,0.0
2024/1/1 6:15,Other,27.0
2024/1/1 6:15,Wind Onshore,261.86
2024/1/1 6:30,Biomass,30.0
2024/1/1 6:30,Fossil Brown Coal/Lignite,2284.0
2024/1/1 6:30,Fossil Gas,206.0
2024/1/1 6:30,Hydro Pumped Storage,0.0
2024/1/1 6:30,Hydro Run-of-river and Poundage,1299.0
2024/1/1 6:30,Hydro Water Reservoir,0.0
2024/1/1 6:30,Other,27.0
2024/1/1 6:30,Wind Onshore,261.86
2024/1/1 6:45,Biomass,30.0
2024/1/1 6:45,Fossil Brown Coal/Lignite,2284.0
2024/1/1 6:45,Fossil Gas,206.0
2024/1/1 6:45,Hydro Pumped Storage,0.0
2024/1/1 6:45,Hydro Run-of-river and Poundage,1299.0
2024/1/1 6:45,Hydro Water Reservoir,0.0
2024/1/1 6:45,Other,27.0
2024/1/1 6:45,Wind Onshore,261.86
2024/1/1 7:00,Biomass,30.0
2024/1/1 7:00,Fossil Brown Coal/Lignite,2286.0
2024/1/1 7:00,Fossil Gas,205.0
2024/1/1 7:00,Hydro Pumped Storage,0.0
2024/1/1 7:00,Hydro Run-of-river and Poundage,1422.0
2024/1/1 7:00,Hydro Water Reservoir,0.0
2024/1/1 7:00,Other,27.0
2024/1/1 7:00,Wind Onshore,260.47
2024/1/1 7:15,Biomass,30.0
2024/1/1 7:15,Fossil Brown Coal/Lignite,2286.0
2024/1/1 7:15,Fossil Gas,205.0
2024/1/1 7:15,Hydro Pumped Storage,0.0
2024/1/1 7:15,Hydro Run-of-river and Poundage,1422.0
2024/1/1 7:15,Hydro Water Reservoir,0.0
2024/1/1 7:15,Other,27.0
2024/1/1 7:15,Wind Onshore,260.47
2024/1/1 7:30,Biomass,30.0
2024/1/1 7:30,Fossil Brown Coal/Lignite,2286.0
2024/1/1 7:30,Fossil Gas,205.0
2024/1/1 7:30,Hydro Pumped Storage,0.0
2024/1/1 7:30,Hydro Run-of-river and Poundage,1422.0
2024/1/1 7:30,Hydro Water Reservoir,0.0
2024/1/1 7:30,Other,27.0
2024/1/1 7:30,Wind Onshore,260.47
2024/1/1 7:45,Biomass,30.0
2024/1/1 7:45,Fossil Brown Coal/Lignite,2286.0
2024/1/1 7:45,Fossil Gas,205.0
2024/1/1 7:45,Hydro Pumped Storage,0.0
2024/1/1 7:45,Hydro Run-of-river and Poundage,1422.0
2024/1/1 7:45,Hydro Water Reservoir,0.0
2024/1/1 7:45,Other,27.0
2024/1/1 7:45,Wind Onshore,260.47
2024/1/1 8:00,Biomass,30.0
2024/1/1 8:00,Fossil Brown Coal/Lignite,2147.0
2024/1/1 8:00,Fossil Gas,209.0
2024/1/1 8:00,Hydro Pumped Storage,0.0
2024/1/1 8:00,Hydro Run-of-river and Poundage,1463.0
2024/1/1 8:00,Hydro Water Reservoir,0.0
2024/1/1 8:00,Other,27.0
2024/1/1 8:00,Wind Onshore,258.11
2024/1/1 8:15,Biomass,30.0
2024/1/1 8:15,Fossil Brown Coal/Lignite,2147.0
2024/1/1 8:15,Fossil Gas,209.0
2024/1/1 8:15,Hydro Pumped Storage,0.0
2024/1/1 8:15,Hydro Run-of-river and Poundage,1463.0
2024/1/1 8:15,Hydro Water Reservoir,0.0
2024/1/1 8:15,Other,27.0
2024/1/1 8:15,Wind Onshore,258.11
2024/1/1 8:30,Biomass,30.0
2024/1/1 8:30,Fossil Brown Coal/Lignite,2147.0
2024/1/1 8:30,Fossil Gas,209.0
2024/1/1 8:30,Hydro Pumped Storage,0.0
2024/1/1 8:30,Hydro Run-of-river and Poundage,1463.0
2024/1/1 8:30,Hydro Water Reservoir,0.0
2024/1/1 8:30,Other,27.0
2024/1/1 8:30,Wind Onshore,258.11
2024/1/1 8:45,Biomass,30.0
2024/1/1 8:45,Fossil Brown Coal/Lignite,2147.0
2024/1/1 8:45,Fossil Gas,209.0
2024/1/1 8:45,Hydro Pumped Storage,0.0
2024/1/1 8:45,Hydro Run-of-river and Poundage,1463.0
2024/1/1 8:45,Hydro Water Reservoir,0.0
2024/1/1 8:45,Other,27.0
2024/1/1 8:45,Wind Onshore,258.11
2024/1/1 9:00,Biomass,30.0
2024/1/1 9:00,Fossil Brown Coal/Lignite,2269.0
2024/1/1 9:00,Fossil Gas,210.0
2024/1/1 9:00,Hydro Pumped Storage,0.0
2024/1/1 9:00,Hydro Run-of-river and Poundage,1574.0
2024/1/1 9:00,Hydro Water Reservoir,0.0
2024/1/1 9:00,Other,27.0
2024/1/1 9:00,Wind Onshore,264.26
2024/1/1 9:15,Biomass,30.0
2024/1/1 9:15,Fossil Brown Coal/Lignite,2269.0
2024/1/1 9:15,Fossil Gas,210.0
2024/1/1 9:15,Hydro Pumped Storage,0.0
2024/1/1 9:15,Hydro Run-of-river and Poundage,1574.0
2024/1/1 9:15,Hydro Water Reservoir,0.0
2024/1/1 9:15,Other,27.0
2024/1/1 9:15,Wind Onshore,264.26
2024/1/1 9:30,Biomass,30.0
2024/1/1 9:30,Fossil Brown Coal/Lignite,2269.0
2024/1/1 9:30,Fossil Gas,210.0
2024/1/1 9:30,Hydro Pumped Storage,0.0
2024/1/1 9:30,Hydro Run-of-river and Poundage,1574.0
2024/1/1 9:30,Hydro Water Reservoir,0.0
2024/1/1 9:30,Other,27.0
2024/1/1 9:30,Wind Onshore,264.26
2024/1/1 9:45,Biomass,30.0
2024/1/1 9:45,Fossil Brown Coal/Lignite,2269.0
2024/1/1 9:45,Fossil Gas,210.0
2024/1/1 9:45,Hydro Pumped Storage,0.0
2024/1/1 9:45,Hydro Run-of-river and Poundage,1574.0
2024/1/1 9:45,Hydro Water Reservoir,0.0
2024/1/1 9:45,Other,27.0
2024/1/1 9:45,Wind Onshore,264.26
2024/1/1 10:00,Biomass,30.0
2024/1/1 10:00,Fossil Brown Coal/Lignite,2343.0
2024/1/1 10:00,Fossil Gas,215.0
2024/1/1 10:00,Hydro Pumped Storage,0.0
2024/1/1 10:00,Hydro Run-of-river and Poundage,1633.0
2024/1/1 10:00,Hydro Water Reservoir,0.0
2024/1/1 10:00,Other,27.0
2024/1/1 10:00,Wind Onshore,258.25
2024/1/1 10:15,Biomass,30.0
2024/1/1 10:15,Fossil Brown Coal/Lignite,2343.0
2024/1/1 10:15,Fossil Gas,215.0
2024/1/1 10:15,Hydro Pumped Storage,0.0
2024/1/1 10:15,Hydro Run-of-river and Poundage,1633.0
2024/1/1 10:15,Hydro Water Reservoir,0.0
2024/1/1 10:15,Other,27.0
2024/1/1 10:15,Wind Onshore,258.25
2024/1/1 10:30,Biomass,30.0
2024/1/1 10:30,Fossil Brown Coal/Lignite,2343.0
2024/1/1 10:30,Fossil Gas,215.0
2024/1/1 10:30,Hydro Pumped Storage,0.0
