date,category,value
2025/1/1 0:00,Biomass,342.31
2025/1/1 0:00,Fossil Gas,2187.52
2025/1/1 0:00,Fossil Hard Coal,7.29
2025/1/1 0:00,Fossil Oil,109.46
2025/1/1 0:00,Hydro Pumped Storage,173.05
2025/1/1 0:00,Hydro Run-of-river and Poundage,4409.94
2025/1/1 0:00,Hydro Water Reservoir,623.82
2025/1/1 0:00,Nuclear,47980.33
2025/1/1 0:00,Solar,0.0
2025/1/1 0:00,Waste,299.25
2025/1/1 0:00,Wind Offshore,1377.87
2025/1/1 0:00,Wind Onshore,9523.75
2025/1/1 0:15,Biomass,341.56
2025/1/1 0:15,Fossil Gas,2044.34
2025/1/1 0:15,Fossil Hard Coal,7.33
2025/1/1 0:15,Fossil Oil,108.92
2025/1/1 0:15,Hydro Pumped Storage,200.36
2025/1/1 0:15,Hydro Run-of-river and Poundage,4411.21
2025/1/1 0:15,Hydro Water Reservoir,750.49
2025/1/1 0:15,Nuclear,46299.55
2025/1/1 0:15,Solar,0.0
2025/1/1 0:15,Waste,303.02
2025/1/1 0:15,Wind Offshore,1354.34
2025/1/1 0:15,Wind Onshore,9624.61
2025/1/1 0:30,Biomass,362.69
2025/1/1 0:30,Fossil Gas,1948.46
2025/1/1 0:30,Fossil Hard Coal,7.2
2025/1/1 0:30,Fossil Oil,109.91
2025/1/1 0:30,Hydro Pumped Storage,188.02
2025/1/1 0:30,Hydro Run-of-river and Poundage,4411.38
2025/1/1 0:30,Hydro Water Reservoir,758.65
2025/1/1 0:30,Nuclear,45376.97
2025/1/1 0:30,Solar,0.0
2025/1/1 0:30,Waste,299.08
2025/1/1 0:30,Wind Offshore,1362.32
2025/1/1 0:30,Wind Onshore,9750.16
2025/1/1 0:45,Biomass,361.64
2025/1/1 0:45,Fossil Gas,1832.28
2025/1/1 0:45,Fossil Hard Coal,7.17
2025/1/1 0:45,Fossil Oil,110.22
2025/1/1 0:45,Hydro Pumped Storage,110.84
2025/1/1 0:45,Hydro Run-of-river and Poundage,4407.1
2025/1/1 0:45,Hydro Water Reservoir,690.04
2025/1/1 0:45,Nuclear,44708.22
2025/1/1 0:45,Solar,0.0
