date,category,value
2025/1/1 0:00,Biomass,540.0
2025/1/1 0:00,Energy Storage,5.0
2025/1/1 0:00,Fossil Coal-derived Gas,539.0
2025/1/1 0:00,Fossil Gas,11023.0
2025/1/1 0:00,Fossil Hard Coal,326.0
2025/1/1 0:00,Fossil Oil,23.0
2025/1/1 0:00,Geothermal,600.0
2025/1/1 0:00,Hydro Pumped Storage,571.0
2025/1/1 0:00,Hydro Run-of-river and Poundage,1556.0
2025/1/1 0:00,Hydro Water Reservoir,282.0
2025/1/1 0:00,Other,1745.0
2025/1/1 0:00,Other Renewable,5.0
2025/1/1 0:00,Solar,0.0
2025/1/1 0:00,Waste,3.0
2025/1/1 0:00,Wind Offshore,0.0
2025/1/1 0:00,Wind Onshore,415.0
2025/1/1 0:15,Biomass,540.0
2025/1/1 0:15,Energy Storage,8.0
2025/1/1 0:15,Fossil Coal-derived Gas,538.0
2025/1/1 0:15,Fossil Gas,10506.0
2025/1/1 0:15,Fossil Hard Coal,326.0
2025/1/1 0:15,Fossil Oil,24.0
2025/1/1 0:15,Geothermal,600.0
2025/1/1 0:15,Hydro Pumped Storage,1183.0
2025/1/1 0:15,Hydro Run-of-river and Poundage,1529.0
2025/1/1 0:15,Hydro Water Reservoir,305.0
2025/1/1 0:15,Other,1739.0
2025/1/1 0:15,Other Renewable,8.0
2025/1/1 0:15,Solar,0.0
2025/1/1 0:15,Waste,3.0
2025/1/1 0:15,Wind Offshore,0.0
2025/1/1 0:15,Wind Onshore,437.0
2025/1/1 0:30,Biomass,543.0
2025/1/1 0:30,Energy Storage,0.0
2025/1/1 0:30,Fossil Coal-derived Gas,540.0
2025/1/1 0:30,Fossil Gas,10556.0
2025/1/1 0:30,Fossil Hard Coal,326.0
2025/1/1 0:30,Fossil Oil,23.0
2025/1/1 0:30,Geothermal,600.0
2025/1/1 0:30,Hydro Pumped Storage,1810.0
2025/1/1 0:30,Hydro Run-of-river and Poundage,1488.0
2025/1/1 0:30,Hydro Water Reservoir,294.0
2025/1/1 0:30,Other,1738.0
2025/1/1 0:30,Other Renewable,0.0
2025/1/1 0:30,Solar,0.0
2025/1/1 0:30,Waste,3.0
2025/1/1 0:30,Wind Offshore,0.0
2025/1/1 0:30,Wind Onshore,429.0
2025/1/1 0:45,Biomass,538.0
2025/1/1 0:45,Energy Storage,0.0
2025/1/1 0:45,Fossil Coal-derived Gas,539.0
2025/1/1 0:45,Fossil Gas,10679.0
2025/1/1 0:45,Fossil Hard Coal,325.0
2025/1/1 0:45,Fossil Oil,24.0
2025/1/1 0:45,Geothermal,600.0
2025/1/1 0:45,Hydro Pumped Storage,1387.0
2025/1/1 0:45,Hydro Run-of-river and Poundage,1493.0
2025/1/1 0:45,Hydro Water Reservoir,299.0
2025/1/1 0:45,Other,1734.0
2025/1/1 0:45,Other Renewable,0.0
2025/1/1 0:45,Solar,0.0
2025/1/1 0:45,Waste,3.0
2025/1/1 0:45,Wind Offshore,0.0
2025/1/1 0:45,Wind Onshore,411.0
2025/1/1 1:00,Biomass,507.0
2025/1/1 1:00,Energy Storage,5.0
2025/1/1 1:00,Fossil Coal-derived Gas,538.0
2025/1/1 1:00,Fossil Gas,10933.0
2025/1/1 1:00,Fossil Hard Coal,307.0
2025/1/1 1:00,Fossil Oil,24.0
2025/1/1 1:00,Geothermal,600.0
2025/1/1 1:00,Hydro Pumped Storage,1186.0
2025/1/1 1:00,Hydro Run-of-river and Poundage,1487.0
2025/1/1 1:00,Hydro Water Reservoir,296.0
2025/1/1 1:00,Other,1707.0
2025/1/1 1:00,Other Renewable,5.0
2025/1/1 1:00,Solar,0.0
2025/1/1 1:00,Waste,3.0
2025/1/1 1:00,Wind Offshore,0.0
2025/1/1 1:00,Wind Onshore,391.0
2025/1/1 1:15,Biomass,508.0
