date,category,value
2025/1/1 0:00,Biomass,13.59
2025/1/1 0:00,Fossil Brown Coal/Lignite,1625.17
2025/1/1 0:00,Fossil Gas,308.06
2025/1/1 0:00,Fossil Hard Coal,49.92
2025/1/1 0:00,Hydro Pumped Storage,0.0
2025/1/1 0:00,Hydro Run-of-river and Poundage,47.8
2025/1/1 0:00,Hydro Water Reservoir,8.6
2025/1/1 0:00,Nuclear,1976.08
2025/1/1 0:00,Solar,2.6
2025/1/1 0:00,Waste,2.59
2025/1/1 0:00,Wind Onshore,53.21
2025/1/1 0:15,Biomass,13.59
2025/1/1 0:15,Fossil Brown Coal/Lignite,1625.17
2025/1/1 0:15,Fossil Gas,308.06
2025/1/1 0:15,Fossil Hard Coal,49.92
2025/1/1 0:15,Hydro Pumped Storage,0.0
2025/1/1 0:15,Hydro Run-of-river and Poundage,47.8
2025/1/1 0:15,Hydro Water Reservoir,8.6
2025/1/1 0:15,Nuclear,1976.08
2025/1/1 0:15,Solar,2.6
2025/1/1 0:15,Waste,2.59
2025/1/1 0:15,Wind Onshore,53.21
2025/1/1 0:30,Biomass,13.59
2025/1/1 0:30,Fossil Brown Coal/Lignite,1625.17
2025/1/1 0:30,Fossil Gas,308.06
2025/1/1 0:30,Fossil Hard Coal,49.92
2025/1/1 0:30,Hydro Pumped Storage,0.0
2025/1/1 0:30,Hydro Run-of-river and Poundage,47.8
2025/1/1 0:30,Hydro Water Reservoir,8.6
2025/1/1 0:30,Nuclear,1976.08
2025/1/1 0:30,Solar,2.6
2025/1/1 0:30,Waste,2.59
2025/1/1 0:30,Wind Onshore,53.21
2025/1/1 0:45,Biomass,13.59
2025/1/1 0:45,Fossil Brown Coal/Lignite,1625.17
2025/1/1 0:45,Fossil Gas,308.06
2025/1/1 0:45,Fossil Hard Coal,49.92
2025/1/1 0:45,Hydro Pumped Storage,0.0
2025/1/1 0:45,Hydro Run-of-river and Poundage,47.8
2025/1/1 0:45,Hydro Water Reservoir,8.6
2025/1/1 0:45,Nuclear,1976.08
2025/1/1 0:45,Solar,2.6
2025/1/1 0:45,Waste,2.59
2025/1/1 0:45,Wind Onshore,53.21
2025/1/1 1:00,Biomass,13.28
2025/1/1 1:00,Fossil Brown Coal/Lignite,1581.4
2025/1/1 1:00,Fossil Gas,307.6
2025/1/1 1:00,Fossil Hard Coal,49.92
2025/1/1 1:00,Hydro Pumped Storage,0.0
2025/1/1 1:00,Hydro Run-of-river and Poundage,47.59
2025/1/1 1:00,Hydro Water Reservoir,8.6
2025/1/1 1:00,Nuclear,1975.8
2025/1/1 1:00,Solar,2.64
2025/1/1 1:00,Waste,2.52
2025/1/1 1:00,Wind Onshore,47.27
2025/1/1 1:15,Biomass,13.28
2025/1/1 1:15,Fossil Brown Coal/Lignite,1581.4
2025/1/1 1:15,Fossil Gas,307.6
2025/1/1 1:15,Fossil Hard Coal,49.92
2025/1/1 1:15,Hydro Pumped Storage,0.0
2025/1/1 1:15,Hydro Run-of-river and Poundage,47.59
2025/1/1 1:15,Hydro Water Reservoir,8.6
2025/1/1 1:15,Nuclear,1975.8
2025/1/1 1:15,Solar,2.64
2025/1/1 1:15,Waste,2.52
2025/1/1 1:15,Wind Onshore,47.27
2025/1/1 1:30,Biomass,13.28
2025/1/1 1:30,Fossil Brown Coal/Lignite,1581.4
2025/1/1 1:30,Fossil Gas,307.6
2025/1/1 1:30,Fossil Hard Coal,49.92
2025/1/1 1:30,Hydro Pumped Storage,0.0
2025/1/1 1:30,Hydro Run-of-river and Poundage,47.59
2025/1/1 1:30,Hydro Water Reservoir,8.6
2025/1/1 1:30,Nuclear,1975.8
2025/1/1 1:30,Solar,2.64
2025/1/1 1:30,Waste,2.52
2025/1/1 1:30,Wind Onshore,47.27
2025/1/1 1:45,Biomass,13.28
2025/1/1 1:45,Fossil Brown Coal/Lignite,1581.4
2025/1/1 1:45,Fossil Gas,307.6
2025/1/1 1:45,Fossil Hard Coal,49.92
2025/1/1 1:45,Hydro Pumped Storage,0.0
2025/1/1 1:45,Hydro Run-of-river and Poundage,47.59
2025/1/1 1:45,Hydro Water Reservoir,8.6
2025/1/1 1:45,Nuclear,1975.8
2025/1/1 1:45,Solar,2.64
2025/1/1 1:45,Waste,2.52
2025/1/1 1:45,Wind Onshore,47.27
2025/1/1 2:00,Biomass,13.26
2025/1/1 2:00,Fossil Brown Coal/Lignite,1574.69
2025/1/1 2:00,Fossil Gas,307.48
2025/1/1 2:00,Fossil Hard Coal,49.81
2025/1/1 2:00,Hydro Pumped Storage,0.0
2025/1/1 2:00,Hydro Run-of-river and Poundage,46.69
2025/1/1 2:00,Hydro Water Reservoir,8.6
2025/1/1 2:00,Nuclear,1976.62
2025/1/1 2:00,Solar,2.74
2025/1/1 2:00,Waste,2.57
2025/1/1 2:00,Wind Onshore,40.86
2025/1/1 2:15,Biomass,13.26
2025/1/1 2:15,Fossil Brown Coal/Lignite,1574.69
2025/1/1 2:15,Fossil Gas,307.48
2025/1/1 2:15,Fossil Hard Coal,49.81
2025/1/1 2:15,Hydro Pumped Storage,0.0
2025/1/1 2:15,Hydro Run-of-river and Poundage,46.69
2025/1/1 2:15,Hydro Water Reservoir,8.6
2025/1/1 2:15,Nuclear,1976.62
2025/1/1 2:15,Solar,2.74
2025/1/1 2:15,Waste,2.57
2025/1/1 2:15,Wind Onshore,40.86
2025/1/1 2:30,Biomass,13.26
2025/1/1 2:30,Fossil Brown Coal/Lignite,1574.69
2025/1/1 2:30,Fossil Gas,307.48
2025/1/1 2:30,Fossil Hard Coal,49.81
2025/1/1 2:30,Hydro Pumped Storage,0.0
2025/1/1 2:30,Hydro Run-of-river and Poundage,46.69
2025/1/1 2:30,Hydro Water Reservoir,8.6
2025/1/1 2:30,Nuclear,1976.62
2025/1/1 2:30,Solar,2.74
2025/1/1 2:30,Waste,2.57
2025/1/1 2:30,Wind Onshore,40.86
2025/1/1 2:45,Biomass,13.26
2025/1/1 2:45,Fossil Brown Coal/Lignite,1574.69
2025/1/1 2:45,Fossil Gas,307.48
2025/1/1 2:45,Fossil Hard Coal,49.81
2025/1/1 2:45,Hydro Pumped Storage,0.0
2025/1/1 2:45,Hydro Run-of-river and Poundage,46.69
2025/1/1 2:45,Hydro Water Reservoir,8.6
2025/1/1 2:45,Nuclear,1976.62
2025/1/1 2:45,Solar,2.74
2025/1/1 2:45,Waste,2.57
2025/1/1 2:45,Wind Onshore,40.86
2025/1/1 3:00,Biomass,13.75
2025/1/1 3:00,Fossil Brown Coal/Lignite,1609.34
2025/1/1 3:00,Fossil Gas,307.11
2025/1/1 3:00,Fossil Hard Coal,49.96
2025/1/1 3:00,Hydro Pumped Storage,0.0
2025/1/1 3:00,Hydro Run-of-river and Poundage,46.89
2025/1/1 3:00,Hydro Water Reservoir,8.6
2025/1/1 3:00,Nuclear,1976.35
2025/1/1 3:00,Solar,0.08
2025/1/1 3:00,Waste,2.57
2025/1/1 3:00,Wind Onshore,52.28
2025/1/1 3:15,Biomass,13.75
2025/1/1 3:15,Fossil Brown Coal/Lignite,1609.34
2025/1/1 3:15,Fossil Gas,307.11
2025/1/1 3:15,Fossil Hard Coal,49.96
2025/1/1 3:15,Hydro Pumped Storage,0.0
2025/1/1 3:15,Hydro Run-of-river and Poundage,46.89
2025/1/1 3:15,Hydro Water Reservoir,8.6
2025/1/1 3:15,Nuclear,1976.35
2025/1/1 3:15,Solar,0.08
2025/1/1 3:15,Waste,2.57
2025/1/1 3:15,Wind Onshore,52.28
2025/1/1 3:30,Biomass,13.75
2025/1/1 3:30,Fossil Brown Coal/Lignite,1609.34
2025/1/1 3:30,Fossil Gas,307.11
2025/1/1 3:30,Fossil Hard Coal,49.96
2025/1/1 3:30,Hydro Pumped Storage,0.0
2025/1/1 3:30,Hydro Run-of-river and Poundage,46.89
2025/1/1 3:30,Hydro Water Reservoir,8.6
2025/1/1 3:30,Nuclear,1976.35
2025/1/1 3:30,Solar,0.08
2025/1/1 3:30,Waste,2.57
2025/1/1 3:30,Wind Onshore,52.28
2025/1/1 3:45,Biomass,13.75
2025/1/1 3:45,Fossil Brown Coal/Lignite,1609.34
2025/1/1 3:45,Fossil Gas,307.11
2025/1/1 3:45,Fossil Hard Coal,49.96
2025/1/1 3:45,Hydro Pumped Storage,0.0
2025/1/1 3:45,Hydro Run-of-river and Poundage,46.89
2025/1/1 3:45,Hydro Water Reservoir,8.6
2025/1/1 3:45,Nuclear,1976.35
2025/1/1 3:45,Solar,0.08
2025/1/1 3:45,Waste,2.57
2025/1/1 3:45,Wind Onshore,52.28
2025/1/1 4:00,Biomass,13.68
2025/1/1 4:00,Fossil Brown Coal/Lignite,1621.75
2025/1/1 4:00,Fossil Gas,308.05
2025/1/1 4:00,Fossil Hard Coal,49.09
2025/1/1 4:00,Hydro Pumped Storage,0.0
2025/1/1 4:00,Hydro Run-of-river and Poundage,48.82
2025/1/1 4:00,Hydro Water Reservoir,8.64
2025/1/1 4:00,Nuclear,1974.84
2025/1/1 4:00,Solar,0.29
2025/1/1 4:00,Waste,2.59
2025/1/1 4:00,Wind Onshore,59.42
2025/1/1 4:15,Biomass,13.68
2025/1/1 4:15,Fossil Brown Coal/Lignite,1621.75
2025/1/1 4:15,Fossil Gas,308.05
2025/1/1 4:15,Fossil Hard Coal,49.09
2025/1/1 4:15,Hydro Pumped Storage,0.0
2025/1/1 4:15,Hydro Run-of-river and Poundage,48.82
2025/1/1 4:15,Hydro Water Reservoir,8.64
2025/1/1 4:15,Nuclear,1974.84
2025/1/1 4:15,Solar,0.29
2025/1/1 4:15,Waste,2.59
2025/1/1 4:15,Wind Onshore,59.42
2025/1/1 4:30,Biomass,13.68
2025/1/1 4:30,Fossil Brown Coal/Lignite,1621.75
2025/1/1 4:30,Fossil Gas,308.05
2025/1/1 4:30,Fossil Hard Coal,49.09
2025/1/1 4:30,Hydro Pumped Storage,0.0
2025/1/1 4:30,Hydro Run-of-river and Poundage,48.82
2025/1/1 4:30,Hydro Water Reservoir,8.64
2025/1/1 4:30,Nuclear,1974.84
2025/1/1 4:30,Solar,0.29
2025/1/1 4:30,Waste,2.59
2025/1/1 4:30,Wind Onshore,59.42
2025/1/1 4:45,Biomass,13.68
2025/1/1 4:45,Fossil Brown Coal/Lignite,1621.75
2025/1/1 4:45,Fossil Gas,308.05
2025/1/1 4:45,Fossil Hard Coal,49.09
2025/1/1 4:45,Hydro Pumped Storage,0.0
2025/1/1 4:45,Hydro Run-of-river and Poundage,48.82
2025/1/1 4:45,Hydro Water Reservoir,8.64
2025/1/1 4:45,Nuclear,1974.84
2025/1/1 4:45,Solar,0.29
2025/1/1 4:45,Waste,2.59
2025/1/1 4:45,Wind Onshore,59.42
2025/1/1 5:00,Biomass,13.15
2025/1/1 5:00,Fossil Brown Coal/Lignite,1626.0
2025/1/1 5:00,Fossil Gas,308.44
