date,category,value
2026/1/1 0:00,Biomass,47.0
2026/1/1 0:00,Energy Storage,31.0
2026/1/1 0:00,Fossil Brown Coal/Lignite,529.0
2026/1/1 0:00,Fossil Gas,1744.0
2026/1/1 0:00,Fossil Hard Coal,0.0
2026/1/1 0:00,Hydro Run-of-river and Poundage,558.0
2026/1/1 0:00,Hydro Water Reservoir,405.0
2026/1/1 0:00,Nuclear,1226.0
2026/1/1 0:00,Solar,0.0
2026/1/1 0:00,Wind Onshore,488.0
2026/1/1 0:15,Biomass,46.0
2026/1/1 0:15,Energy Storage,39.0
2026/1/1 0:15,Fossil Brown Coal/Lignite,540.0
2026/1/1 0:15,Fossil Gas,1756.0
2026/1/1 0:15,Fossil Hard Coal,0.0
2026/1/1 0:15,Hydro Run-of-river and Poundage,530.0
2026/1/1 0:15,Hydro Water Reservoir,402.0
2026/1/1 0:15,Nuclear,1226.0
2026/1/1 0:15,Solar,0.0
2026/1/1 0:15,Wind Onshore,444.0
2026/1/1 0:30,Biomass,46.0
2026/1/1 0:30,Energy Storage,27.0
2026/1/1 0:30,Fossil Brown Coal/Lignite,544.0
2026/1/1 0:30,Fossil Gas,1784.0
2026/1/1 0:30,Fossil Hard Coal,0.0
2026/1/1 0:30,Hydro Run-of-river and Poundage,533.0
2026/1/1 0:30,Hydro Water Reservoir,430.0
2026/1/1 0:30,Nuclear,1225.0
2026/1/1 0:30,Solar,0.0
2026/1/1 0:30,Wind Onshore,399.0
2026/1/1 0:45,Biomass,45.0
2026/1/1 0:45,Energy Storage,35.0
2026/1/1 0:45,Fossil Brown Coal/Lignite,548.0
2026/1/1 0:45,Fossil Gas,1785.0
2026/1/1 0:45,Fossil Hard Coal,0.0
2026/1/1 0:45,Hydro Run-of-river and Poundage,532.0
2026/1/1 0:45,Hydro Water Reservoir,428.0
2026/1/1 0:45,Nuclear,1225.0
2026/1/1 0:45,Solar,0.0
2026/1/1 0:45,Wind Onshore,354.0
2026/1/1 1:00,Biomass,45.0
2026/1/1 1:00,Energy Storage,28.0
2026/1/1 1:00,Fossil Brown Coal/Lignite,546.0
2026/1/1 1:00,Fossil Gas,1781.0
2026/1/1 1:00,Fossil Hard Coal,0.0
2026/1/1 1:00,Hydro Run-of-river and Poundage,542.0
2026/1/1 1:00,Hydro Water Reservoir,422.0
2026/1/1 1:00,Nuclear,1225.0
2026/1/1 1:00,Solar,0.0
2026/1/1 1:00,Wind Onshore,343.0
2026/1/1 1:15,Biomass,46.0
2026/1/1 1:15,Energy Storage,6.0
2026/1/1 1:15,Fossil Brown Coal/Lignite,533.0
2026/1/1 1:15,Fossil Gas,1777.0
2026/1/1 1:15,Fossil Hard Coal,0.0
2026/1/1 1:15,Hydro Run-of-river and Poundage,540.0
2026/1/1 1:15,Hydro Water Reservoir,417.0
2026/1/1 1:15,Nuclear,1225.0
2026/1/1 1:15,Solar,0.0
2026/1/1 1:15,Wind Onshore,368.0
2026/1/1 1:30,Biomass,46.0
2026/1/1 1:30,Energy Storage,5.0
2026/1/1 1:30,Fossil Brown Coal/Lignite,527.0
2026/1/1 1:30,Fossil Gas,1776.0
2026/1/1 1:30,Fossil Hard Coal,0.0
2026/1/1 1:30,Hydro Run-of-river and Poundage,540.0
2026/1/1 1:30,Hydro Water Reservoir,419.0
2026/1/1 1:30,Nuclear,1226.0
2026/1/1 1:30,Solar,0.0
2026/1/1 1:30,Wind Onshore,362.0
2026/1/1 1:45,Biomass,47.0
2026/1/1 1:45,Energy Storage,6.0
2026/1/1 1:45,Fossil Brown Coal/Lignite,518.0
2026/1/1 1:45,Fossil Gas,1754.0
2026/1/1 1:45,Fossil Hard Coal,0.0
2026/1/1 1:45,Hydro Run-of-river and Poundage,539.0
2026/1/1 1:45,Hydro Water Reservoir,374.0
2026/1/1 1:45,Nuclear,1226.0
2026/1/1 1:45,Solar,0.0
2026/1/1 1:45,Wind Onshore,346.0
2026/1/1 2:00,Biomass,46.0
2026/1/1 2:00,Energy Storage,6.0
2026/1/1 2:00,Fossil Brown Coal/Lignite,533.0
2026/1/1 2:00,Fossil Gas,1752.0
2026/1/1 2:00,Fossil Hard Coal,0.0
2026/1/1 2:00,Hydro Run-of-river and Poundage,540.0
2026/1/1 2:00,Hydro Water Reservoir,353.0
2026/1/1 2:00,Nuclear,1225.0
2026/1/1 2:00,Solar,0.0
2026/1/1 2:00,Wind Onshore,317.0
2026/1/1 2:15,Biomass,47.0
2026/1/1 2:15,Energy Storage,6.0
2026/1/1 2:15,Fossil Brown Coal/Lignite,532.0
2026/1/1 2:15,Fossil Gas,1750.0
2026/1/1 2:15,Fossil Hard Coal,0.0
2026/1/1 2:15,Hydro Run-of-river and Poundage,539.0
2026/1/1 2:15,Hydro Water Reservoir,346.0
2026/1/1 2:15,Nuclear,1226.0
2026/1/1 2:15,Solar,0.0
2026/1/1 2:15,Wind Onshore,296.0
2026/1/1 2:30,Biomass,46.0
2026/1/1 2:30,Energy Storage,6.0
2026/1/1 2:30,Fossil Brown Coal/Lignite,536.0
