date,country,category,value
2024/1/1 0:00,DE,Hydro pumped storage consumption,-2023.25
2024/1/1 1:00,DE,Hydro pumped storage consumption,-2524.025
2024/1/1 2:00,DE,Hydro pumped storage consumption,-3051.375
2024/1/1 3:00,DE,Hydro pumped storage consumption,-3092.975
2024/1/1 4:00,DE,Hydro pumped storage consumption,-3280.275
2024/1/1 5:00,DE,Hydro pumped storage consumption,-3461.575
2024/1/1 6:00,DE,Hydro pumped storage consumption,-3658.25
2024/1/1 7:00,DE,Hydro pumped storage consumption,-2841.025
2024/1/1 8:00,DE,Hydro pumped storage consumption,-2773.6499999999996
2024/1/1 9:00,DE,Hydro pumped storage consumption,-3690.1000000000004
2024/1/1 10:00,DE,Hydro pumped storage consumption,-3810.725
2024/1/1 11:00,DE,Hydro pumped storage consumption,-3402.7
2024/1/1 12:00,DE,Hydro pumped storage consumption,-2931.025
2024/1/1 13:00,DE,Hydro pumped storage consumption,-2781.025
2024/1/1 14:00,DE,Hydro pumped storage consumption,-1098.9
2024/1/1 15:00,DE,Hydro pumped storage consumption,-503.425
2024/1/1 16:00,DE,Hydro pumped storage consumption,-126.05
2024/1/1 17:00,DE,Hydro pumped storage consumption,-11.575
2024/1/1 18:00,DE,Hydro pumped storage consumption,-9.125
2024/1/1 19:00,DE,Hydro pumped storage consumption,-38.175
2024/1/1 20:00,DE,Hydro pumped storage consumption,-90.22500000000001
2024/1/1 21:00,DE,Hydro pumped storage consumption,-172.65
2024/1/1 22:00,DE,Hydro pumped storage consumption,-857.1
2024/1/1 23:00,DE,Hydro pumped storage consumption,-1701.7
2024/1/2 0:00,DE,Hydro pumped storage consumption,-1652.975
2024/1/2 1:00,DE,Hydro pumped storage consumption,-2330.4
2024/1/2 2:00,DE,Hydro pumped storage consumption,-3077.85
2024/1/2 3:00,DE,Hydro pumped storage consumption,-3736.9
2024/1/2 4:00,DE,Hydro pumped storage consumption,-3602.025
2024/1/2 5:00,DE,Hydro pumped storage consumption,-2793.85
2024/1/2 6:00,DE,Hydro pumped storage consumption,-1754.975
2024/1/2 7:00,DE,Hydro pumped storage consumption,-736.0
2024/1/2 8:00,DE,Hydro pumped storage consumption,-93.075
2024/1/2 9:00,DE,Hydro pumped storage consumption,-4.025
2024/1/2 10:00,DE,Hydro pumped storage consumption,-12.325000000000001
2024/1/2 11:00,DE,Hydro pumped storage consumption,-80.975
2024/1/2 12:00,DE,Hydro pumped storage consumption,-1.95
2024/1/2 13:00,DE,Hydro pumped storage consumption,-2.3
2024/1/2 14:00,DE,Hydro pumped storage consumption,-2.075
2024/1/2 15:00,DE,Hydro pumped storage consumption,-0.725
2024/1/2 16:00,DE,Hydro pumped storage consumption,-0.6749999999999999
2024/1/2 17:00,DE,Hydro pumped storage consumption,-2.425
2024/1/2 18:00,DE,Hydro pumped storage consumption,-55.224999999999994
2024/1/2 19:00,DE,Hydro pumped storage consumption,-287.65000000000003
2024/1/2 20:00,DE,Hydro pumped storage consumption,-867.05
2024/1/2 21:00,DE,Hydro pumped storage consumption,-1417.125
2024/1/2 22:00,DE,Hydro pumped storage consumption,-2018.55
2024/1/2 23:00,DE,Hydro pumped storage consumption,-2660.7
2024/1/3 0:00,DE,Hydro pumped storage consumption,-3684.025
2024/1/3 1:00,DE,Hydro pumped storage consumption,-4383.8
2024/1/3 2:00,DE,Hydro pumped storage consumption,-4447.5
2024/1/3 3:00,DE,Hydro pumped storage consumption,-4649.725
2024/1/3 4:00,DE,Hydro pumped storage consumption,-4668.9
2024/1/3 5:00,DE,Hydro pumped storage consumption,-4582.875
2024/1/3 6:00,DE,Hydro pumped storage consumption,-3447.8
2024/1/3 7:00,DE,Hydro pumped storage consumption,-1025.65
2024/1/3 8:00,DE,Hydro pumped storage consumption,-187.875
2024/1/3 9:00,DE,Hydro pumped storage consumption,-50.75
2024/1/3 10:00,DE,Hydro pumped storage consumption,-603.0
2024/1/3 11:00,DE,Hydro pumped storage consumption,-1001.575
2024/1/3 12:00,DE,Hydro pumped storage consumption,-772.5500000000001
2024/1/3 13:00,DE,Hydro pumped storage consumption,-822.55
2024/1/3 14:00,DE,Hydro pumped storage consumption,-717.325
2024/1/3 15:00,DE,Hydro pumped storage consumption,-585.35
2024/1/3 16:00,DE,Hydro pumped storage consumption,-64.5
2024/1/3 17:00,DE,Hydro pumped storage consumption,-28.75
2024/1/3 18:00,DE,Hydro pumped storage consumption,-4.45
2024/1/3 19:00,DE,Hydro pumped storage consumption,-11.675
2024/1/3 20:00,DE,Hydro pumped storage consumption,-99.97500000000001
2024/1/3 21:00,DE,Hydro pumped storage consumption,-243.5
2024/1/3 22:00,DE,Hydro pumped storage consumption,-467.65
2024/1/3 23:00,DE,Hydro pumped storage consumption,-831.225
2024/1/1 0:00,DE,Cross border electricity trading,-11728.95
2024/1/1 1:00,DE,Cross border electricity trading,-11130.0
2024/1/1 2:00,DE,Cross border electricity trading,-11635.449999999999
2024/1/1 3:00,DE,Cross border electricity trading,-11492.7
2024/1/1 4:00,DE,Cross border electricity trading,-10593.925
2024/1/1 5:00,DE,Cross border electricity trading,-11411.9
2024/1/1 6:00,DE,Cross border electricity trading,-10643.775
2024/1/1 7:00,DE,Cross border electricity trading,-11687.2
2024/1/1 8:00,DE,Cross border electricity trading,-11487.775
2024/1/1 9:00,DE,Cross border electricity trading,-11008.325
2024/1/1 10:00,DE,Cross border electricity trading,-11869.2
2024/1/1 11:00,DE,Cross border electricity trading,-12295.3
2024/1/1 12:00,DE,Cross border electricity trading,-10622.2
2024/1/1 13:00,DE,Cross border electricity trading,-9545.5
2024/1/1 14:00,DE,Cross border electricity trading,-9195.2
2024/1/1 15:00,DE,Cross border electricity trading,-6217.525
2024/1/1 16:00,DE,Cross border electricity trading,-4526.275
2024/1/1 17:00,DE,Cross border electricity trading,-4577.05
2024/1/1 18:00,DE,Cross border electricity trading,-5731.175
2024/1/1 19:00,DE,Cross border electricity trading,-4259.425
2024/1/1 20:00,DE,Cross border electricity trading,-3432.925
2024/1/1 21:00,DE,Cross border electricity trading,-3550.375
2024/1/1 22:00,DE,Cross border electricity trading,-1763.525
2024/1/1 23:00,DE,Cross border electricity trading,-1862.5
2024/1/2 0:00,DE,Cross border electricity trading,-2049.55
2024/1/2 1:00,DE,Cross border electricity trading,-1719.9
2024/1/2 2:00,DE,Cross border electricity trading,-2226.0
2024/1/2 3:00,DE,Cross border electricity trading,-2075.65
2024/1/2 4:00,DE,Cross border electricity trading,-2903.8
2024/1/2 5:00,DE,Cross border electricity trading,-4030.175
2024/1/2 6:00,DE,Cross border electricity trading,-3800.0
2024/1/2 7:00,DE,Cross border electricity trading,-3082.2
2024/1/2 8:00,DE,Cross border electricity trading,-3239.575
2024/1/2 9:00,DE,Cross border electricity trading,-3649.1
2024/1/2 10:00,DE,Cross border electricity trading,-1458.7
2024/1/2 11:00,DE,Cross border electricity trading,159.825
2024/1/2 12:00,DE,Cross border electricity trading,821.475
2024/1/2 13:00,DE,Cross border electricity trading,2864.95
2024/1/2 14:00,DE,Cross border electricity trading,2119.0
2024/1/2 15:00,DE,Cross border electricity trading,2083.85
2024/1/2 16:00,DE,Cross border electricity trading,241.95
2024/1/2 17:00,DE,Cross border electricity trading,91.27499999999999
2024/1/2 18:00,DE,Cross border electricity trading,-1828.8249999999998
2024/1/2 19:00,DE,Cross border electricity trading,-4859.0
2024/1/2 20:00,DE,Cross border electricity trading,-6961.675
2024/1/2 21:00,DE,Cross border electricity trading,-9426.35
2024/1/2 22:00,DE,Cross border electricity trading,-10105.4
2024/1/2 23:00,DE,Cross border electricity trading,-12437.75
2024/1/3 0:00,DE,Cross border electricity trading,-10856.025
2024/1/3 1:00,DE,Cross border electricity trading,-10268.575
2024/1/3 2:00,DE,Cross border electricity trading,-11677.0
2024/1/3 3:00,DE,Cross border electricity trading,-10928.725
2024/1/3 4:00,DE,Cross border electricity trading,-11017.8
2024/1/3 5:00,DE,Cross border electricity trading,-8604.575
2024/1/3 6:00,DE,Cross border electricity trading,-10407.575
2024/1/3 7:00,DE,Cross border electricity trading,-10375.0
2024/1/3 8:00,DE,Cross border electricity trading,-10441.75
2024/1/3 9:00,DE,Cross border electricity trading,-10416.025
2024/1/3 10:00,DE,Cross border electricity trading,-11110.6
2024/1/3 11:00,DE,Cross border electricity trading,-10369.775
2024/1/3 12:00,DE,Cross border electricity trading,-11101.525
2024/1/3 13:00,DE,Cross border electricity trading,-10454.375
2024/1/3 14:00,DE,Cross border electricity trading,-7661.225
2024/1/3 15:00,DE,Cross border electricity trading,-5240.275
2024/1/3 16:00,DE,Cross border electricity trading,-4953.15
2024/1/3 17:00,DE,Cross border electricity trading,-3594.8
2024/1/3 18:00,DE,Cross border electricity trading,-1969.15
2024/1/3 19:00,DE,Cross border electricity trading,-1297.35
2024/1/3 20:00,DE,Cross border electricity trading,-2952.825
2024/1/3 21:00,DE,Cross border electricity trading,-2721.0
2024/1/3 22:00,DE,Cross border electricity trading,-3281.15
2024/1/3 23:00,DE,Cross border electricity trading,-5754.95
2024/1/1 0:00,DE,Hydro Run-of-River,2373.875
2024/1/1 1:00,DE,Hydro Run-of-River,2391.275
2024/1/1 2:00,DE,Hydro Run-of-River,2399.075
2024/1/1 3:00,DE,Hydro Run-of-River,2396.575
2024/1/1 4:00,DE,Hydro Run-of-River,2370.95
2024/1/1 5:00,DE,Hydro Run-of-River,2376.3999999999996
2024/1/1 6:00,DE,Hydro Run-of-River,2355.575
2024/1/1 7:00,DE,Hydro Run-of-River,2361.65
2024/1/1 8:00,DE,Hydro Run-of-River,2375.15
2024/1/1 9:00,DE,Hydro Run-of-River,2386.825
2024/1/1 10:00,DE,Hydro Run-of-River,2453.8
2024/1/1 11:00,DE,Hydro Run-of-River,2505.875
2024/1/1 12:00,DE,Hydro Run-of-River,2457.75
2024/1/1 13:00,DE,Hydro Run-of-River,2372.075
2024/1/1 14:00,DE,Hydro Run-of-River,2413.925
2024/1/1 15:00,DE,Hydro Run-of-River,2396.55
2024/1/1 16:00,DE,Hydro Run-of-River,2408.675
2024/1/1 17:00,DE,Hydro Run-of-River,2535.825
2024/1/1 18:00,DE,Hydro Run-of-River,2586.35
2024/1/1 19:00,DE,Hydro Run-of-River,2548.075
2024/1/1 20:00,DE,Hydro Run-of-River,2480.675
2024/1/1 21:00,DE,Hydro Run-of-River,2413.65
2024/1/1 22:00,DE,Hydro Run-of-River,2391.275
2024/1/1 23:00,DE,Hydro Run-of-River,2410.025
2024/1/2 0:00,DE,Hydro Run-of-River,2367.55
2024/1/2 1:00,DE,Hydro Run-of-River,2365.6
2024/1/2 2:00,DE,Hydro Run-of-River,2381.4
2024/1/2 3:00,DE,Hydro Run-of-River,2350.875
2024/1/2 4:00,DE,Hydro Run-of-River,2357.775
2024/1/2 5:00,DE,Hydro Run-of-River,2368.8
2024/1/2 6:00,DE,Hydro Run-of-River,2344.825
2024/1/2 7:00,DE,Hydro Run-of-River,2376.475
2024/1/2 8:00,DE,Hydro Run-of-River,2395.425
2024/1/2 9:00,DE,Hydro Run-of-River,2464.4
2024/1/2 10:00,DE,Hydro Run-of-River,2407.025
2024/1/2 11:00,DE,Hydro Run-of-River,2427.825
2024/1/2 12:00,DE,Hydro Run-of-River,2450.975
2024/1/2 13:00,DE,Hydro Run-of-River,2416.525
2024/1/2 14:00,DE,Hydro Run-of-River,2495.0
2024/1/2 15:00,DE,Hydro Run-of-River,2559.25
2024/1/2 16:00,DE,Hydro Run-of-River,2546.675
2024/1/2 17:00,DE,Hydro Run-of-River,2545.65
2024/1/2 18:00,DE,Hydro Run-of-River,2442.325
2024/1/2 19:00,DE,Hydro Run-of-River,2383.625
2024/1/2 20:00,DE,Hydro Run-of-River,2365.025
2024/1/2 21:00,DE,Hydro Run-of-River,2351.025
2024/1/2 22:00,DE,Hydro Run-of-River,2384.7
2024/1/2 23:00,DE,Hydro Run-of-River,2368.025
2024/1/3 0:00,DE,Hydro Run-of-River,2337.35
2024/1/3 1:00,DE,Hydro Run-of-River,2306.7000000000003
2024/1/3 2:00,DE,Hydro Run-of-River,2316.575
2024/1/3 3:00,DE,Hydro Run-of-River,2293.85
2024/1/3 4:00,DE,Hydro Run-of-River,2281.275
2024/1/3 5:00,DE,Hydro Run-of-River,2285.5
2024/1/3 6:00,DE,Hydro Run-of-River,2298.1
2024/1/3 7:00,DE,Hydro Run-of-River,2301.2
2024/1/3 8:00,DE,Hydro Run-of-River,2350.5
2024/1/3 9:00,DE,Hydro Run-of-River,2291.6000000000004
2024/1/3 10:00,DE,Hydro Run-of-River,2291.375
2024/1/3 11:00,DE,Hydro Run-of-River,2314.4
2024/1/3 12:00,DE,Hydro Run-of-River,2328.825
2024/1/3 13:00,DE,Hydro Run-of-River,2321.0
2024/1/3 14:00,DE,Hydro Run-of-River,2320.15
2024/1/3 15:00,DE,Hydro Run-of-River,2306.575
2024/1/3 16:00,DE,Hydro Run-of-River,2349.775
2024/1/3 17:00,DE,Hydro Run-of-River,2456.85
2024/1/3 18:00,DE,Hydro Run-of-River,2467.925
2024/1/3 19:00,DE,Hydro Run-of-River,2420.275
2024/1/3 20:00,DE,Hydro Run-of-River,2271.0
2024/1/3 21:00,DE,Hydro Run-of-River,2256.35
2024/1/3 22:00,DE,Hydro Run-of-River,2268.125
2024/1/3 23:00,DE,Hydro Run-of-River,2235.375
2024/1/1 0:00,DE,Biomass,4094.7
2024/1/1 1:00,DE,Biomass,4056.8
2024/1/1 2:00,DE,Biomass,4040.45
2024/1/1 3:00,DE,Biomass,4014.6
2024/1/1 4:00,DE,Biomass,4020.225
2024/1/1 5:00,DE,Biomass,4059.5249999999996
2024/1/1 6:00,DE,Biomass,4120.975
2024/1/1 7:00,DE,Biomass,4228.675
2024/1/1 8:00,DE,Biomass,4333.475
2024/1/1 9:00,DE,Biomass,4333.35
2024/1/1 10:00,DE,Biomass,4255.0
2024/1/1 11:00,DE,Biomass,4204.65
2024/1/1 12:00,DE,Biomass,4144.225
2024/1/1 13:00,DE,Biomass,4130.775
2024/1/1 14:00,DE,Biomass,4170.9
2024/1/1 15:00,DE,Biomass,4273.275
2024/1/1 16:00,DE,Biomass,4459.225
2024/1/1 17:00,DE,Biomass,4594.05
2024/1/1 18:00,DE,Biomass,4637.55
2024/1/1 19:00,DE,Biomass,4597.225
2024/1/1 20:00,DE,Biomass,4481.8
2024/1/1 21:00,DE,Biomass,4391.775
2024/1/1 22:00,DE,Biomass,4279.8
2024/1/1 23:00,DE,Biomass,4170.625
2024/1/2 0:00,DE,Biomass,4067.725
2024/1/2 1:00,DE,Biomass,4026.5499999999997
2024/1/2 2:00,DE,Biomass,4010.85
2024/1/2 3:00,DE,Biomass,4015.75
2024/1/2 4:00,DE,Biomass,4032.775
2024/1/2 5:00,DE,Biomass,4077.55
2024/1/2 6:00,DE,Biomass,4217.8
2024/1/2 7:00,DE,Biomass,4375.4
2024/1/2 8:00,DE,Biomass,4487.25
2024/1/2 9:00,DE,Biomass,4538.05
2024/1/2 10:00,DE,Biomass,4527.5
2024/1/2 11:00,DE,Biomass,4493.225
2024/1/2 12:00,DE,Biomass,4454.35
2024/1/2 13:00,DE,Biomass,4382.325
2024/1/2 14:00,DE,Biomass,4405.8
2024/1/2 15:00,DE,Biomass,4508.5
2024/1/2 16:00,DE,Biomass,4647.975
2024/1/2 17:00,DE,Biomass,4717.2
2024/1/2 18:00,DE,Biomass,4709.225
2024/1/2 19:00,DE,Biomass,4620.725
2024/1/2 20:00,DE,Biomass,4448.175
2024/1/2 21:00,DE,Biomass,4352.025
2024/1/2 22:00,DE,Biomass,4250.975
2024/1/2 23:00,DE,Biomass,4152.525
2024/1/3 0:00,DE,Biomass,4063.2
2024/1/3 1:00,DE,Biomass,4022.125
2024/1/3 2:00,DE,Biomass,3991.8
2024/1/3 3:00,DE,Biomass,3997.9
2024/1/3 4:00,DE,Biomass,4010.5249999999996
2024/1/3 5:00,DE,Biomass,4051.5
2024/1/3 6:00,DE,Biomass,4185.525
2024/1/3 7:00,DE,Biomass,4339.2
2024/1/3 8:00,DE,Biomass,4482.55
2024/1/3 9:00,DE,Biomass,4476.65
2024/1/3 10:00,DE,Biomass,4378.275
2024/1/3 11:00,DE,Biomass,4300.0
2024/1/3 12:00,DE,Biomass,4258.425
2024/1/3 13:00,DE,Biomass,4276.825
2024/1/3 14:00,DE,Biomass,4307.075
2024/1/3 15:00,DE,Biomass,4409.95
2024/1/3 16:00,DE,Biomass,4601.35
2024/1/3 17:00,DE,Biomass,4718.025
2024/1/3 18:00,DE,Biomass,4751.1
2024/1/3 19:00,DE,Biomass,4692.475
2024/1/3 20:00,DE,Biomass,4553.075
2024/1/3 21:00,DE,Biomass,4388.925
2024/1/3 22:00,DE,Biomass,4303.7
2024/1/3 23:00,DE,Biomass,4208.975
2024/1/1 0:00,DE,Fossil brown coal / lignite,3352.5
2024/1/1 1:00,DE,Fossil brown coal / lignite,3333.575
2024/1/1 2:00,DE,Fossil brown coal / lignite,3334.55
2024/1/1 3:00,DE,Fossil brown coal / lignite,3353.625
2024/1/1 4:00,DE,Fossil brown coal / lignite,3354.325
2024/1/1 5:00,DE,Fossil brown coal / lignite,3359.6000000000004
2024/1/1 6:00,DE,Fossil brown coal / lignite,3395.25
2024/1/1 7:00,DE,Fossil brown coal / lignite,3380.85
2024/1/1 8:00,DE,Fossil brown coal / lignite,3378.325
2024/1/1 9:00,DE,Fossil brown coal / lignite,3374.8
2024/1/1 10:00,DE,Fossil brown coal / lignite,3448.075
2024/1/1 11:00,DE,Fossil brown coal / lignite,3351.35
2024/1/1 12:00,DE,Fossil brown coal / lignite,3349.425
2024/1/1 13:00,DE,Fossil brown coal / lignite,3361.675
2024/1/1 14:00,DE,Fossil brown coal / lignite,3526.9
2024/1/1 15:00,DE,Fossil brown coal / lignite,3505.55
2024/1/1 16:00,DE,Fossil brown coal / lignite,3514.475
2024/1/1 17:00,DE,Fossil brown coal / lignite,3648.575
2024/1/1 18:00,DE,Fossil brown coal / lignite,3643.225
2024/1/1 19:00,DE,Fossil brown coal / lignite,3691.75
2024/1/1 20:00,DE,Fossil brown coal / lignite,3696.7
2024/1/1 21:00,DE,Fossil brown coal / lignite,3573.55
2024/1/1 22:00,DE,Fossil brown coal / lignite,3596.975
2024/1/1 23:00,DE,Fossil brown coal / lignite,3550.075
2024/1/2 0:00,DE,Fossil brown coal / lignite,3431.95
2024/1/2 1:00,DE,Fossil brown coal / lignite,3433.775
2024/1/2 2:00,DE,Fossil brown coal / lignite,3404.8
2024/1/2 3:00,DE,Fossil brown coal / lignite,3400.8
2024/1/2 4:00,DE,Fossil brown coal / lignite,3399.2250000000004
2024/1/2 5:00,DE,Fossil brown coal / lignite,3391.325
2024/1/2 6:00,DE,Fossil brown coal / lignite,3349.125
2024/1/2 7:00,DE,Fossil brown coal / lignite,3311.525
2024/1/2 8:00,DE,Fossil brown coal / lignite,3343.75
2024/1/2 9:00,DE,Fossil brown coal / lignite,3644.125
2024/1/2 10:00,DE,Fossil brown coal / lignite,3948.05
2024/1/2 11:00,DE,Fossil brown coal / lignite,4332.9
2024/1/2 12:00,DE,Fossil brown coal / lignite,4738.925
2024/1/2 13:00,DE,Fossil brown coal / lignite,4747.0
2024/1/2 14:00,DE,Fossil brown coal / lignite,4924.925
2024/1/2 15:00,DE,Fossil brown coal / lignite,4591.175
2024/1/2 16:00,DE,Fossil brown coal / lignite,4652.975
2024/1/2 17:00,DE,Fossil brown coal / lignite,4502.725
2024/1/2 18:00,DE,Fossil brown coal / lignite,4459.375
2024/1/2 19:00,DE,Fossil brown coal / lignite,4050.0
2024/1/2 20:00,DE,Fossil brown coal / lignite,3739.975
2024/1/2 21:00,DE,Fossil brown coal / lignite,3457.65
2024/1/2 22:00,DE,Fossil brown coal / lignite,3520.85
2024/1/2 23:00,DE,Fossil brown coal / lignite,3586.075
2024/1/3 0:00,DE,Fossil brown coal / lignite,3425.25
2024/1/3 1:00,DE,Fossil brown coal / lignite,3386.225
2024/1/3 2:00,DE,Fossil brown coal / lignite,3389.9
2024/1/3 3:00,DE,Fossil brown coal / lignite,3363.3500000000004
2024/1/3 4:00,DE,Fossil brown coal / lignite,3362.675
2024/1/3 5:00,DE,Fossil brown coal / lignite,3369.5
2024/1/3 6:00,DE,Fossil brown coal / lignite,3402.75
2024/1/3 7:00,DE,Fossil brown coal / lignite,3395.575
2024/1/3 8:00,DE,Fossil brown coal / lignite,3421.6
2024/1/3 9:00,DE,Fossil brown coal / lignite,3590.825
2024/1/3 10:00,DE,Fossil brown coal / lignite,3448.2250000000004
2024/1/3 11:00,DE,Fossil brown coal / lignite,3402.55
2024/1/3 12:00,DE,Fossil brown coal / lignite,3399.975
2024/1/3 13:00,DE,Fossil brown coal / lignite,3527.075
2024/1/3 14:00,DE,Fossil brown coal / lignite,3384.225
2024/1/3 15:00,DE,Fossil brown coal / lignite,3520.3
2024/1/3 16:00,DE,Fossil brown coal / lignite,4209.0
2024/1/3 17:00,DE,Fossil brown coal / lignite,4847.825
2024/1/3 18:00,DE,Fossil brown coal / lignite,5118.425
2024/1/3 19:00,DE,Fossil brown coal / lignite,4835.625
2024/1/3 20:00,DE,Fossil brown coal / lignite,4456.975
2024/1/3 21:00,DE,Fossil brown coal / lignite,3918.4750000000004
2024/1/3 22:00,DE,Fossil brown coal / lignite,3654.45
2024/1/3 23:00,DE,Fossil brown coal / lignite,3662.625
2024/1/1 0:00,DE,Fossil hard coal,1570.725
2024/1/1 1:00,DE,Fossil hard coal,1565.525
2024/1/1 2:00,DE,Fossil hard coal,1543.85
2024/1/1 3:00,DE,Fossil hard coal,1534.45
2024/1/1 4:00,DE,Fossil hard coal,1547.25
2024/1/1 5:00,DE,Fossil hard coal,1546.1
2024/1/1 6:00,DE,Fossil hard coal,1549.225
2024/1/1 7:00,DE,Fossil hard coal,1560.075
2024/1/1 8:00,DE,Fossil hard coal,1549.2
2024/1/1 9:00,DE,Fossil hard coal,1533.15
2024/1/1 10:00,DE,Fossil hard coal,1569.725
2024/1/1 11:00,DE,Fossil hard coal,1596.85
2024/1/1 12:00,DE,Fossil hard coal,1612.875
2024/1/1 13:00,DE,Fossil hard coal,1615.525
2024/1/1 14:00,DE,Fossil hard coal,1617.025
2024/1/1 15:00,DE,Fossil hard coal,1651.075
2024/1/1 16:00,DE,Fossil hard coal,1742.7
2024/1/1 17:00,DE,Fossil hard coal,1841.875
2024/1/1 18:00,DE,Fossil hard coal,1882.1000000000001
2024/1/1 19:00,DE,Fossil hard coal,1874.375
2024/1/1 20:00,DE,Fossil hard coal,1827.6
2024/1/1 21:00,DE,Fossil hard coal,1780.25
2024/1/1 22:00,DE,Fossil hard coal,1670.075
2024/1/1 23:00,DE,Fossil hard coal,1564.75
2024/1/2 0:00,DE,Fossil hard coal,1494.225
2024/1/2 1:00,DE,Fossil hard coal,1489.0
2024/1/2 2:00,DE,Fossil hard coal,1510.725
2024/1/2 3:00,DE,Fossil hard coal,1586.6
2024/1/2 4:00,DE,Fossil hard coal,1619.1
2024/1/2 5:00,DE,Fossil hard coal,1667.4
2024/1/2 6:00,DE,Fossil hard coal,1758.025
2024/1/2 7:00,DE,Fossil hard coal,1816.6750000000002
2024/1/2 8:00,DE,Fossil hard coal,1889.875
2024/1/2 9:00,DE,Fossil hard coal,1917.35
2024/1/2 10:00,DE,Fossil hard coal,1927.8000000000002
2024/1/2 11:00,DE,Fossil hard coal,1947.45
2024/1/2 12:00,DE,Fossil hard coal,1931.725
2024/1/2 13:00,DE,Fossil hard coal,2009.0749999999998
2024/1/2 14:00,DE,Fossil hard coal,1935.075
2024/1/2 15:00,DE,Fossil hard coal,1926.85
2024/1/2 16:00,DE,Fossil hard coal,1926.575
2024/1/2 17:00,DE,Fossil hard coal,1949.025
2024/1/2 18:00,DE,Fossil hard coal,1918.75
2024/1/2 19:00,DE,Fossil hard coal,1869.125
2024/1/2 20:00,DE,Fossil hard coal,1833.975
2024/1/2 21:00,DE,Fossil hard coal,1809.825
2024/1/2 22:00,DE,Fossil hard coal,1768.0749999999998
2024/1/2 23:00,DE,Fossil hard coal,1731.75
2024/1/3 0:00,DE,Fossil hard coal,1740.225
2024/1/3 1:00,DE,Fossil hard coal,1704.8
2024/1/3 2:00,DE,Fossil hard coal,1689.4250000000002
2024/1/3 3:00,DE,Fossil hard coal,1699.85
2024/1/3 4:00,DE,Fossil hard coal,1721.4
2024/1/3 5:00,DE,Fossil hard coal,1760.85
2024/1/3 6:00,DE,Fossil hard coal,1856.45
2024/1/3 7:00,DE,Fossil hard coal,1978.55
2024/1/3 8:00,DE,Fossil hard coal,2005.575
2024/1/3 9:00,DE,Fossil hard coal,2002.3
2024/1/3 10:00,DE,Fossil hard coal,2011.975
2024/1/3 11:00,DE,Fossil hard coal,1992.125
2024/1/3 12:00,DE,Fossil hard coal,1972.075
2024/1/3 13:00,DE,Fossil hard coal,1958.7
2024/1/3 14:00,DE,Fossil hard coal,1962.1
2024/1/3 15:00,DE,Fossil hard coal,1957.625
2024/1/3 16:00,DE,Fossil hard coal,2073.6
2024/1/3 17:00,DE,Fossil hard coal,2209.7
2024/1/3 18:00,DE,Fossil hard coal,2219.675
2024/1/3 19:00,DE,Fossil hard coal,2132.275
2024/1/3 20:00,DE,Fossil hard coal,1987.375
2024/1/3 21:00,DE,Fossil hard coal,1940.6
2024/1/3 22:00,DE,Fossil hard coal,1888.975
2024/1/3 23:00,DE,Fossil hard coal,1853.25
2024/1/1 0:00,DE,Fossil oil,398.05
2024/1/1 1:00,DE,Fossil oil,397.875
2024/1/1 2:00,DE,Fossil oil,398.025
2024/1/1 3:00,DE,Fossil oil,397.9
2024/1/1 4:00,DE,Fossil oil,398.0
2024/1/1 5:00,DE,Fossil oil,398.17499999999995
2024/1/1 6:00,DE,Fossil oil,397.725
2024/1/1 7:00,DE,Fossil oil,397.875
2024/1/1 8:00,DE,Fossil oil,397.97499999999997
2024/1/1 9:00,DE,Fossil oil,397.7
2024/1/1 10:00,DE,Fossil oil,397.975
2024/1/1 11:00,DE,Fossil oil,397.75
2024/1/1 12:00,DE,Fossil oil,398.4
2024/1/1 13:00,DE,Fossil oil,398.575
2024/1/1 14:00,DE,Fossil oil,398.275
2024/1/1 15:00,DE,Fossil oil,398.22499999999997
2024/1/1 16:00,DE,Fossil oil,398.125
2024/1/1 17:00,DE,Fossil oil,398.17499999999995
2024/1/1 18:00,DE,Fossil oil,398.075
2024/1/1 19:00,DE,Fossil oil,398.1
2024/1/1 20:00,DE,Fossil oil,397.9
2024/1/1 21:00,DE,Fossil oil,398.05
2024/1/1 22:00,DE,Fossil oil,398.22499999999997
2024/1/1 23:00,DE,Fossil oil,398.4
2024/1/2 0:00,DE,Fossil oil,393.675
2024/1/2 1:00,DE,Fossil oil,393.8
2024/1/2 2:00,DE,Fossil oil,393.475
2024/1/2 3:00,DE,Fossil oil,393.225
2024/1/2 4:00,DE,Fossil oil,393.55
2024/1/2 5:00,DE,Fossil oil,393.675
2024/1/2 6:00,DE,Fossil oil,393.85
2024/1/2 7:00,DE,Fossil oil,393.175
2024/1/2 8:00,DE,Fossil oil,393.575
2024/1/2 9:00,DE,Fossil oil,394.975
2024/1/2 10:00,DE,Fossil oil,396.29999999999995
2024/1/2 11:00,DE,Fossil oil,396.075
2024/1/2 12:00,DE,Fossil oil,396.275
2024/1/2 13:00,DE,Fossil oil,396.0
2024/1/2 14:00,DE,Fossil oil,394.775
2024/1/2 15:00,DE,Fossil oil,394.9
2024/1/2 16:00,DE,Fossil oil,395.5
2024/1/2 17:00,DE,Fossil oil,395.575
2024/1/2 18:00,DE,Fossil oil,395.575
2024/1/2 19:00,DE,Fossil oil,395.15
2024/1/2 20:00,DE,Fossil oil,395.3
2024/1/2 21:00,DE,Fossil oil,395.3
