Date,AT,DE,ES,FR,GR,HR,HU,PL,RO,RS,SK
2024/1/1 4:15,84.34,2.23,39.17,0.99,,0.0,-1.0,266.69,3100.0,5.59,-2.99
2024/1/1 4:30,11.79,1.66,39.17,-3.24,,0.0,-1.0,266.69,3100.0,5.59,-5.0
2024/1/1 4:45,0.61,88.52,39.17,-3.24,,0.0,-14.71,266.69,3100.0,5.59,-5.0
2024/1/1 5:00,80.55,101.29,39.02,-4.84,,0.0,3.83,279.4,2000.0,26.55,-5.0
2024/1/1 5:15,46.57,96.26,39.02,-4.84,,0.0,-1.0,279.4,2000.0,26.55,-5.0
2024/1/1 5:30,71.56,102.33,39.02,-18.78,,0.0,-7.07,279.4,2000.0,26.55,-5.0
2024/1/1 5:45,58.76,105.58,39.02,-18.78,,0.0,-1.0,279.4,2000.0,26.55,-5.0
2024/1/1 6:00,87.44,-11.0,1.9,21.24,,0.01,128283.33,374.88,3100.0,27.77,-5.0
2024/1/1 6:15,42.96,113.55,1.9,21.24,,0.01,-39.07,374.88,622.98,27.77,-5.0
2024/1/1 6:30,-59.55,-55.87,1.9,80.99,,0.01,-1955.03,374.88,471.97,27.77,-5.0
2024/1/1 6:45,-48.37,75.15,1.9,80.99,,-70.17,-2277.1,374.88,509.73,27.77,-5.0
2024/1/1 7:00,-28.34,75.15,1.33,79.34,,-81.36,-661.69,374.36,814.73,36.68,-5.0
2024/1/1 7:15,-58.28,75.15,1.33,79.34,,-81.3,-21.67,374.36,669.06,36.68,-5.0
2024/1/1 7:30,-59.1,-59.16,1.33,51.68,,-81.48,-172.9,374.36,646.97,36.68,-5.0
2024/1/1 7:45,-60.89,-59.17,1.33,51.68,,-81.74,-1633.95,374.36,566.15,36.68,-5.0
2024/1/1 8:00,12.83,-58.92,13.39,-20.98,,-114.21,-261.56,374.88,-1723.39,40.04,-5.0
2024/1/1 8:15,20.22,-57.68,13.39,-20.98,,-124.05,-1788.19,374.88,-1730.62,40.04,-5.0
2024/1/1 8:30,18.06,-42.74,13.39,-24.19,,0.0,-1729.93,374.88,-1400.0,40.04,-5.0
2024/1/1 8:45,30.84,-38.94,13.39,-24.19,,0.0,-1623.68,374.88,-3063.16,40.04,-5.0
2024/1/1 9:00,-53.56,-20.4,1.52,-9.32,,0.06,-477.59,375.55,-737.91,64.35,-5.0
2024/1/1 9:15,42.11,-6.92,1.52,-9.32,,0.06,-157.64,375.55,-945.91,64.35,-2.99
2024/1/1 9:30,76.01,84.9,1.52,-8.67,,0.06,-84.03,375.55,-631.57,64.35,-2.99
2024/1/1 9:45,-34.88,-29.21,1.52,-8.67,,0.06,-742.91,375.55,-480.89,64.35,-2.99
2024/1/1 10:00,32.97,84.35,1.04,-3.23,,0.08,-849.3,376.08,-1400.0,36.89,-2.99
2024/1/1 10:15,7.04,-47.64,1.04,-3.23,,0.08,-8387.78,376.08,-1186.57,36.89,-5.0
2024/1/1 10:30,75.15,-60.49,1.04,-2.04,,0.08,-29127.54,376.08,-1229.21,36.89,-5.0
2024/1/1 10:45,-52.29,-68.86,1.04,-2.04,,0.08,-31973.19,376.08,-1326.82,36.89,-5.0
2024/1/1 11:00,-18.36,75.15,0.41,-9.62,,0.76,-43818.25,376.08,-555.85,31.97,132.0
2024/1/1 11:15,-17.27,75.15,0.41,-9.62,,0.76,-47638.46,376.08,-1405.98,31.97,-5.0
2024/1/1 11:30,-28.03,-33.41,0.41,-34.07,,0.76,-52209.88,376.08,-12.9,31.97,-5.0
2024/1/1 11:45,-55.46,-55.75,0.41,-34.07,,0.76,-58884.48,376.08,-1.32,31.97,-5.0
2024/1/1 12:00,-36.19,-38.46,0.0,-22.1,,3.14,-51691.71,376.75,-57.86,34.34,-5.0
2024/1/1 12:15,-52.14,-42.23,0.0,-22.1,,3.14,-42007.66,376.75,-412.42,34.34,-5.0
2024/1/1 12:30,-47.78,-46.02,0.0,-12.18,,3.14,-40306.1,376.75,-116.29,34.34,-5.0
2024/1/1 12:45,-14.84,83.07,0.0,-12.18,,3.14,-30372.97,376.75,-10.74,34.34,-5.0
2024/1/1 13:00,111.77,104.64,-0.57,-12.11,,4.12,-10126.42,377.03,-1214.69,35.51,-5.0
2024/1/1 13:15,-10.65,119.0,-0.57,-12.11,,4.12,-6095.6,377.03,-1817.62,35.51,-5.0
2024/1/1 13:30,-10.91,99.71,-0.57,-12.08,,4.12,-10281.61,377.03,-14.81,35.51,132.0
2024/1/1 13:45,-0.61,116.19,-0.57,-12.08,,4.12,106922.11,377.03,-0.19,35.51,132.0
2024/1/1 14:00,-17.3,114.32,0.0,-6.57,,11.0,99931.05,376.16,-527.98,42.09,-5.0
2024/1/1 14:15,143.37,135.09,0.0,-6.57,,11.0,100004.51,376.16,-147.99,42.09,132.0
2024/1/1 14:30,133.38,129.08,0.0,-5.69,,11.0,98602.0,376.16,-192.14,42.09,132.0
2024/1/1 14:45,143.43,127.84,0.0,-5.69,,11.0,98596.08,376.16,-430.81,42.09,132.0
2024/1/1 15:00,110.43,-16.59,0.0,-5.87,,44.66,-1.0,376.68,-636.05,68.49,-5.0
2024/1/1 15:15,89.75,94.64,0.0,-5.87,,44.66,98200.89,376.68,-164.52,68.49,132.0
2024/1/1 15:30,127.95,126.04,0.0,62.34,,44.66,97777.19,376.68,-2.07,68.49,132.0
2024/1/1 15:45,357.61,104.36,0.0,62.34,,44.66,98779.18,376.68,-85.86,68.49,132.0
2024/1/1 16:00,44.68,-15.11,0.24,50.48,,69.05,-6783.79,392.88,-654.7,90.74,-5.0
2024/1/1 16:15,46.01,-29.03,0.24,50.48,,69.05,-5665.33,392.88,-333.81,90.74,-5.0
2024/1/1 16:30,0.0,0.09,0.24,51.77,,69.05,-1.0,392.88,-122.05,90.74,-5.0
2024/1/1 16:45,28.73,-1.9,0.24,51.77,,69.05,-1.0,392.88,-139.46,90.74,-5.0
2024/1/1 17:00,60.15,77.29,5.06,75.96,,35.06,23449.1,374.88,-113.81,103.93,-5.0
2024/1/1 17:15,63.71,76.34,5.06,75.96,,81.82,23449.1,374.88,-192.3,103.93,-5.0
2024/1/1 17:30,65.64,76.34,5.06,77.47,,81.82,23449.1,374.88,-97.86,103.93,-5.0
2024/1/1 17:45,71.03,-1.84,5.06,77.47,,81.82,23449.1,374.88,-102.4,103.93,-5.0
2024/1/1 18:00,71.2,76.34,36.58,70.11,,83.26,98901.49,313.34,-1790.43,41.06,-5.0
2024/1/1 18:15,72.15,77.72,36.58,70.11,,83.26,23234.75,313.34,-2308.08,41.06,-5.0
2024/1/1 18:30,81.68,78.88,36.58,17.86,,83.26,97299.78,313.34,-1475.97,41.06,-5.0
2024/1/1 18:45,40.9,85.09,36.58,17.86,,83.26,97367.71,313.34,-594.31,41.06,-5.0
2024/1/1 19:00,75.69,77.7,39.28,10.28,,76.94,96851.47,312.14,-6.4,0.0,-5.0
2024/1/1 19:15,58.69,77.21,39.28,10.28,,76.94,21029.93,312.14,-691.15,0.0,132.0
2024/1/1 19:30,55.6,-29.76,39.28,-25.06,,76.94,21029.93,312.14,-1261.57,0.0,-5.0
2024/1/1 19:45,18.1,-9.6,39.28,-25.06,,76.94,21029.93,312.14,-160.77,0.0,-5.0
2024/1/1 20:00,31.19,77.3,59.56,18.42,,29.14,-1.0,375.48,-3.05,42.61,-5.0
2024/1/1 20:15,-6.17,77.91,59.56,18.42,,29.14,-20.47,375.48,-39.42,42.61,-2.99
2024/1/1 20:30,-28.9,78.93,59.56,16.25,,29.14,-376.68,375.48,-914.08,42.61,-5.0
2024/1/1 20:45,-21.08,76.34,59.56,16.25,,29.14,-900.85,375.48,-1052.52,42.61,-5.0
2024/1/1 21:00,0.0,77.29,39.96,15.34,,26.74,-1109.37,374.88,2000.0,31.81,-5.0
2024/1/1 21:15,-0.93,76.34,39.96,15.34,,26.74,-587.0,374.88,2000.0,31.81,-5.0
2024/1/1 21:30,-23.93,76.34,39.96,4.88,,26.74,-374.16,374.88,-3.83,31.81,-5.0
2024/1/1 21:45,-13.31,77.34,39.96,4.88,,26.74,-1.0,374.88,-1098.38,31.81,-5.0
2024/1/1 22:00,-29.57,-38.97,42.5,15.61,,69.87,96974.16,375.48,3100.0,5.56,132.0
2024/1/1 22:15,-49.16,-40.97,42.5,15.61,,29.95,17194.48,375.48,-876.65,5.56,126.99
2024/1/1 22:30,-37.99,-49.69,42.5,26.34,,29.95,17194.48,375.48,-526.57,5.56,132.0
2024/1/1 22:45,-20.34,77.08,42.5,26.34,,29.95,17194.48,375.48,-839.0,5.56,132.0
2024/1/1 23:00,10.77,78.09,10.12,0.94,,21.33,97076.54,375.48,-424.7,70.13,132.0
2024/1/1 23:15,31.65,78.96,10.12,0.94,,21.33,-1077.14,375.48,-638.84,70.13,-5.0
2024/1/1 23:30,-4.41,76.34,10.12,-7.16,,21.33,-522.11,375.48,-335.18,70.13,-5.0
2024/1/1 23:45,-3034.06,76.34,10.12,-7.16,,21.33,-20.3,375.48,-244.0,70.13,-5.0
2024/1/2 0:00,-1526.18,-146.41,4.72,-7.16,,17.33,-2149.7,269.65,-1051.22,65.15,-5.0
2024/1/2 0:15,-38.18,-66.81,4.72,-7.16,,40.43,-1705.52,269.65,-996.89,65.15,-5.0
2024/1/2 0:30,-3253.63,-65.7,4.72,-32.33,,40.43,-1608.03,269.65,-1034.28,65.15,-5.0
2024/1/2 0:45,-747.33,-65.38,4.72,-32.33,,17.33,-1764.79,269.65,-1047.03,65.15,-5.0
2024/1/2 1:00,-135.45,-64.98,0.08,14.93,,27.24,-1470.38,256.94,-239.79,10.71,-5.0
2024/1/2 1:15,-4646.92,-64.22,0.08,14.93,,27.24,-2178.21,256.94,-265.03,10.71,-5.0
2024/1/2 1:30,-63.95,-64.03,0.08,8.0,,27.24,-2257.25,256.94,-268.56,10.71,-5.0
2024/1/2 1:45,-54.26,-26.15,0.08,8.0,,11.68,-1979.99,256.94,-279.72,10.71,-5.0
2024/1/2 2:00,-15.5,90.82,0.05,-13.96,,36.72,-1710.75,265.52,-885.02,3.0,-5.0
2024/1/2 2:15,-13.87,88.34,0.05,-13.96,,36.72,-1.0,265.52,-709.43,3.0,-5.0
2024/1/2 2:30,9.36,92.46,0.05,-36.98,,36.72,-1.0,265.52,-950.81,3.0,-3.99
2024/1/2 2:45,20.84,85.14,0.05,-36.98,,36.72,10668.79,265.52,3100.0,3.0,-3.99
2024/1/2 3:00,30.83,-56.59,0.12,-15.76,,21.77,6320.26,269.02,-300.0,63.79,-5.0
2024/1/2 3:15,17.15,-61.61,0.12,-15.76,,21.77,6320.26,269.02,-392.36,63.79,-5.0
2024/1/2 3:30,25.0,-60.88,0.12,-26.91,,21.77,6320.26,269.02,-437.93,63.79,-5.0
2024/1/2 3:45,-31.49,-60.56,0.12,-26.91,,21.77,6320.26,269.02,-1114.51,63.79,-3.99
2024/1/2 4:00,-44.47,-48.65,0.04,-35.15,,13.08,3802.09,280.49,-1400.0,34.01,-5.0
2024/1/2 4:15,-54.01,-54.03,0.04,-35.15,,13.08,3802.09,280.49,-1830.98,34.01,-5.0
2024/1/2 4:30,-9.31,-9.16,0.04,-34.71,,13.08,3802.09,280.49,3100.0,34.01,-5.0
2024/1/2 4:45,-3.31,-19.49,0.04,-34.71,,13.08,3802.09,280.49,3100.0,34.01,-5.0
2024/1/2 5:00,-8.25,-9.5,52.11,-32.24,,45.23,14715.44,284.1,-360.81,92.1,-5.0
2024/1/2 5:15,25.0,-20.87,52.11,-32.24,,45.23,120370.98,284.1,-300.0,92.1,-5.0
2024/1/2 5:30,33.17,-7.82,52.11,31.18,,45.23,116312.56,284.1,-694.76,92.1,0.0
2024/1/2 5:45,34.38,-29.94,52.11,31.18,,45.23,108000.0,284.1,2000.0,92.1,132.0
2024/1/2 6:00,27.05,-56.31,0.28,35.0,,62.29,17661.59,311.64,-776.74,0.0,-5.0
2024/1/2 6:15,49.43,-56.7,0.28,35.0,,62.29,17661.59,311.64,-505.33,0.0,-5.0
2024/1/2 6:30,57.54,-58.46,0.28,33.61,,62.29,17661.59,311.64,-358.85,0.0,-5.0
2024/1/2 6:45,93.17,-53.83,0.28,33.61,,62.29,17661.59,311.64,-386.59,0.0,132.0
2024/1/2 7:00,-39.22,-53.76,14.14,12.46,,96.99,-1795.65,422.3,-214.99,9.4,-5.0
2024/1/2 7:15,46.0,-20.56,14.14,12.46,,96.99,-3652.69,422.3,-261.93,9.4,-5.0
2024/1/2 7:30,70.97,-48.13,14.14,9.23,,96.99,-2545.45,422.3,-1546.53,9.4,-5.0
2024/1/2 7:45,140.87,-24.31,14.14,9.23,,96.99,-1538.33,422.3,686.55,9.4,84.4
2024/1/2 8:00,40.71,80.8,40.53,6.81,,103.96,-2001.01,473.05,-94.77,1.6,132.0
2024/1/2 8:15,1.0,98.93,40.53,6.81,,103.96,-1829.66,473.05,3100.0,1.6,88.13
2024/1/2 8:30,1.0,98.66,40.53,10.63,,98.28,-614.21,473.05,3100.0,1.6,88.13
2024/1/2 8:45,1.0,111.61,40.53,10.63,,96.68,-1687.21,473.05,3100.0,1.6,88.13
2024/1/2 9:00,105.51,109.65,38.49,10.94,,102.13,-416.31,421.96,1201.81,81.21,86.31
2024/1/2 9:15,100.79,144.68,38.49,10.94,,102.13,-200.15,421.96,966.43,81.21,86.31
2024/1/2 9:30,75.94,143.57,38.49,12.66,,102.13,-1791.04,421.96,832.89,81.21,86.31
2024/1/2 9:45,11.01,88.96,38.49,12.66,,43.77,-1839.28,421.96,1432.56,81.21,86.31
2024/1/2 10:00,33.06,11.4,22.52,12.67,,43.57,-2918.24,353.72,1181.85,0.0,0.0
2024/1/2 10:15,69.45,59.68,22.52,12.67,,101.65,-1825.34,353.72,3616.27,0.0,-5.0
2024/1/2 10:30,80.71,63.07,22.52,23.5,,43.57,-5149.42,353.72,-3574.25,0.0,-5.0
2024/1/2 10:45,80.5,79.73,22.52,23.5,,43.57,-2677.0,353.72,-2837.0,0.0,-3.99
2024/1/2 11:00,97.27,97.15,20.43,45.71,,45.2,-971.86,317.63,-1231.2,20.34,87.63
2024/1/2 11:15,99.73,100.84,20.43,45.71,,45.2,-1745.58,317.63,-300.0,20.34,87.63
2024/1/2 11:30,103.65,128.85,20.43,48.09,,45.2,-209.91,317.63,-7.75,20.34,87.63
2024/1/2 11:45,159.43,141.74,20.43,48.09,,45.2,111855.92,317.63,-57.8,20.34,87.63
2024/1/2 12:00,152.75,149.76,66.95,52.71,,46.7,-789.66,320.61,-435.19,15.73,90.12
2024/1/2 12:15,44.83,115.24,66.95,52.71,,46.7,121541.8,320.61,-660.4,15.73,90.12
2024/1/2 12:30,43.49,81.0,66.95,49.49,,46.7,112948.0,320.61,-821.28,15.73,90.12
2024/1/2 12:45,62.35,60.01,66.95,49.49,,46.7,-775.24,320.61,-1090.01,15.73,90.12
2024/1/2 13:00,104.96,104.69,65.39,61.73,,110.05,-432.9,307.48,-25.24,28.75,132.0
2024/1/2 13:15,102.37,17.51,65.39,61.73,,47.17,-345.41,307.48,-125.82,28.75,132.0
2024/1/2 13:30,111.2,108.95,65.39,52.03,,47.17,103852.93,307.48,-322.35,28.75,132.0
2024/1/2 13:45,71.79,103.17,65.39,52.03,,47.17,103141.3,307.48,-2328.09,28.75,126.0
2024/1/2 14:00,102.69,102.92,80.46,52.12,,48.48,101925.0,323.14,-756.75,12.61,94.58
2024/1/2 14:15,99.43,103.62,80.46,52.12,,48.48,100392.84,323.14,-1043.51,12.61,94.58
2024/1/2 14:30,106.66,106.49,80.46,65.32,,48.48,99999.0,323.14,-999.93,12.61,94.58
2024/1/2 14:45,62.04,102.17,80.46,65.32,,48.48,-3651.0,323.14,3100.0,12.61,94.58
2024/1/2 15:00,90.45,105.38,39.11,52.07,,114.6,104239.89,421.36,2781.69,12.88,96.44
2024/1/2 15:15,112.01,109.86,39.11,52.07,,114.6,104078.83,421.36,2000.0,12.88,96.44
2024/1/2 15:30,145.37,112.01,39.11,51.75,,114.6,104314.07,421.36,2000.0,12.88,96.44
2024/1/2 15:45,142.87,-1.29,39.11,51.75,,114.6,105165.86,421.36,2000.0,12.88,96.44
2024/1/2 16:00,91.73,118.25,5.63,23.07,,50.66,102535.68,422.3,1828.49,0.0,132.0
2024/1/2 16:15,87.58,105.65,5.63,23.07,,50.66,108889.0,422.3,918.15,0.0,99.21
2024/1/2 16:30,106.78,109.53,5.63,-21.64,,118.2,105475.56,422.3,1096.18,0.0,99.21
2024/1/2 16:45,24.63,109.01,5.63,-21.64,,118.2,103816.59,422.3,1372.46,0.0,99.21
2024/1/2 17:00,93.52,57.22,36.15,-3.35,,117.0,107938.3,421.35,884.64,48.83,96.55
2024/1/2 17:15,77.45,102.81,36.15,-3.35,,117.0,32942.57,421.35,955.6,48.83,96.55
2024/1/2 17:30,68.92,95.0,36.15,-12.64,,117.0,-884.89,421.35,1028.47,48.83,96.55
2024/1/2 17:45,70.05,106.23,36.15,-12.64,,117.0,-181.5,421.35,1093.34,48.83,0.0
2024/1/2 18:00,95.98,-6.72,43.1,63.45,,110.66,107239.31,411.07,919.46,12.15,0.0
2024/1/2 18:15,68.04,-32.11,43.1,63.45,,110.66,31154.24,411.07,1001.58,12.15,0.0
2024/1/2 18:30,68.62,-15.76,43.1,60.29,,110.66,31154.24,411.07,859.87,12.15,0.0
2024/1/2 18:45,101.66,111.83,43.1,60.29,,47.42,107006.76,411.07,1042.62,12.15,0.0
2024/1/2 19:00,70.17,-37.38,42.94,34.18,,101.7,-580.63,354.33,837.87,8.54,84.49
2024/1/2 19:15,66.06,-14.7,42.94,34.18,,101.7,-1096.7,354.33,1120.81,8.54,84.49
2024/1/2 19:30,43.76,45.89,42.94,8.83,,101.7,-1551.81,354.33,863.87,8.54,84.49
2024/1/2 19:45,43.4,95.0,42.94,8.83,,43.58,-3073.84,354.33,1246.83,8.54,-5.0
2024/1/2 20:00,60.4,114.91,46.36,48.11,,83.31,-2233.11,359.58,771.02,0.0,132.0
2024/1/2 20:15,23.04,114.15,46.36,48.11,,83.31,-1087.29,359.58,1409.2,0.0,66.24
2024/1/2 20:30,-1.96,105.7,46.36,-10.99,,83.31,-1037.04,359.58,4278.61,0.0,66.24
2024/1/2 20:45,5.38,96.99,46.36,-10.99,,35.71,-1233.2,359.58,135.67,0.0,-5.0
2024/1/2 21:00,46.83,129.8,43.16,-38.22,,28.76,-1057.67,411.07,2000.0,110.02,132.0
2024/1/2 21:15,47.17,128.36,43.16,-38.22,,28.76,-701.26,411.07,2000.0,110.02,52.82
2024/1/2 21:30,27.05,96.99,43.16,-13.96,,28.76,-2143.76,411.07,-300.0,110.02,52.82
2024/1/2 21:45,37.63,114.03,43.16,-13.96,,31.56,-3074.32,411.07,-300.0,110.02,-5.0
2024/1/2 22:00,-8.11,515.1,11.75,-88.61,,57.48,-3099.56,306.1,3100.0,33.62,132.0
2024/1/2 22:15,-0.55,325.12,11.75,-88.61,,57.48,-209.23,306.1,3100.0,33.62,45.02
2024/1/2 22:30,-31.4,127.32,11.75,4.82,,28.56,-101.83,306.1,-1400.0,33.62,45.02
2024/1/2 22:45,-7.11,96.99,11.75,4.82,,28.61,-1168.63,306.1,-1400.0,33.62,-5.0
2024/1/2 23:00,62.75,119.97,0.0,-23.21,,35.67,169503.86,274.64,-300.0,47.83,132.0
2024/1/2 23:15,121.19,116.84,0.0,-23.21,,35.67,-1.0,274.64,-300.0,47.83,27.81
2024/1/2 23:30,36.21,107.13,0.0,-65.85,,35.67,9736.42,274.64,-300.0,47.83,-5.0
2024/1/2 23:45,41.4,96.99,0.0,-65.85,,35.67,-92.01,274.64,-300.0,47.83,-5.0
2024/1/3 0:00,10.93,112.09,86.78,39.64,,21.63,0.0,260.96,-1400.0,80.0,132.0
2024/1/3 0:15,13.56,85.21,86.78,39.64,,21.63,-506.18,260.96,-1400.0,80.0,-2.99
2024/1/3 0:30,-4.33,86.03,86.78,-16.95,,21.63,-781.31,260.96,-1400.0,80.0,-2.99
2024/1/3 0:45,-7.76,85.34,86.78,-16.95,,9.27,0.0,260.96,-1400.0,80.0,-2.99
2024/1/3 1:00,5.62,-22.93,80.92,35.58,,19.89,0.0,223.43,-300.0,47.54,127.99
2024/1/3 1:15,-2.72,-20.11,80.92,35.58,,19.89,-6660.42,223.43,-442.78,47.54,-5.0
2024/1/3 1:30,-21.1,-18.02,80.92,82.42,,8.53,-7708.58,223.43,-700.76,47.54,-5.0
2024/1/3 1:45,-9.43,-2.91,80.92,82.42,,8.53,-7080.98,223.43,-300.0,47.54,-5.0
2024/1/3 2:00,13.45,85.15,0.89,69.64,,19.01,-493.05,260.96,-1400.0,48.29,132.0
2024/1/3 2:15,6.53,84.36,0.89,69.64,,19.01,0.0,260.96,-1400.0,48.29,-5.0
2024/1/3 2:30,-34.16,84.25,0.89,-5.69,,19.01,-2078.1,260.96,-3763.97,48.29,-5.0
2024/1/3 2:45,-37.23,-37.44,0.89,-5.69,,19.01,-2297.05,260.96,-3358.95,48.29,-5.0
2024/1/3 3:00,-23.55,84.67,46.82,-3.86,,18.66,-1958.01,260.96,2000.0,38.5,-5.0
2024/1/3 3:15,-35.68,-35.67,46.82,-3.86,,18.66,-1590.63,260.96,2000.0,38.5,-5.0
2024/1/3 3:30,-33.67,84.25,46.82,-8.51,,18.66,-1177.66,260.96,-300.0,38.5,-5.0
2024/1/3 3:45,-12.3,84.25,46.82,-8.51,,18.66,-2198.36,260.96,-826.97,38.5,-5.0
2024/1/3 4:00,-0.1,84.34,0.0,-18.02,,19.61,-2306.05,260.96,-2262.18,0.0,-5.0
2024/1/3 4:15,-4.09,84.34,0.0,-18.02,,8.41,0.0,260.96,-1916.97,0.0,-5.0
2024/1/3 4:30,-4.28,84.34,0.0,-26.4,,19.61,-1981.99,260.96,-1813.39,0.0,-5.0
2024/1/3 4:45,-35.41,-55.07,0.0,-26.4,,19.61,-3657.74,260.96,-2920.23,0.0,-5.0
2024/1/3 5:00,-27.99,-31.58,0.0,43.32,,22.01,-7532.35,260.97,-500.17,3.66,-5.0
2024/1/3 5:15,-32.53,-28.69,0.0,43.32,,22.01,-5382.18,260.97,-832.89,3.66,-5.0
2024/1/3 5:30,-1.4,-6.61,0.0,-37.47,,22.01,-2013.93,260.97,4.63,3.66,-5.0
2024/1/3 5:45,8.41,100.19,0.0,-37.47,,22.01,0.0,260.97,2000.0,3.66,132.0
2024/1/3 6:00,-30.72,103.85,0.76,-7.37,,40.74,-1952.53,318.0,-586.71,0.0,-5.0
2024/1/3 6:15,-18.34,104.36,0.76,-7.37,,40.74,-1904.51,318.0,-470.61,0.0,-5.0
2024/1/3 6:30,1.76,108.92,0.76,11.86,,40.74,0.0,318.0,-1146.26,0.0,127.99
2024/1/3 6:45,53.7,104.1,0.76,11.86,,40.74,0.0,318.0,-106.26,0.0,-2.99
2024/1/3 7:00,24.88,-34.8,20.28,73.69,,63.1,-100.62,412.9,-371.3,87.82,-5.0
2024/1/3 7:15,40.52,-17.23,20.28,73.69,,63.1,-1068.97,412.9,-1434.28,87.82,-5.0
2024/1/3 7:30,111.5,-31.48,20.28,81.62,,63.1,-22.31,412.9,2000.0,87.82,-3.0
2024/1/3 7:45,114.55,-7.7,20.28,81.62,,63.1,-1.0,412.9,2000.0,87.82,-3.0
2024/1/3 8:00,54.75,8.43,54.7,75.27,,37.44,0.0,417.93,-1400.0,123.93,-5.0
2024/1/3 8:15,72.4,104.0,54.7,75.27,,87.36,97300.05,417.93,-1400.0,123.93,-3.0
2024/1/3 8:30,109.58,112.04,54.7,72.73,,87.36,100908.31,417.93,3100.0,123.93,-3.0
2024/1/3 8:45,99.89,112.65,54.7,72.73,,87.36,93526.01,417.93,3100.0,123.93,-3.0
2024/1/3 9:00,96.91,5.49,58.31,42.01,,90.76,-45285.06,412.92,2000.0,120.13,-3.0
2024/1/3 9:15,77.51,-9.27,58.31,42.01,,90.76,-14201.24,412.92,2000.0,120.13,-3.0
2024/1/3 9:30,76.82,-9.43,58.31,21.91,,90.76,0.0,412.92,2000.0,120.13,-3.0
2024/1/3 9:45,-28.41,-24.89,58.31,21.91,,90.76,0.0,412.92,831.56,120.13,-3.0
2024/1/3 10:00,7.33,-16.27,53.75,84.24,,83.82,0.0,417.93,923.62,24.39,-3.0
2024/1/3 10:15,-47.77,-71.37,53.75,84.24,,83.82,-5760.78,417.93,766.59,24.39,-5.0
2024/1/3 10:30,-28.72,-30.6,53.75,84.7,,83.82,-2695.44,417.93,1069.27,24.39,-5.0
2024/1/3 10:45,-42.32,-43.87,53.75,84.7,,83.82,-1235.59,417.93,1413.38,24.39,-5.0
2024/1/3 11:00,38.06,10.96,51.68,70.65,,80.6,-3112.36,412.92,2000.0,100.48,-5.0
2024/1/3 11:15,34.59,22.84,51.68,70.65,,80.6,0.0,412.92,2000.0,100.48,-3.0
2024/1/3 11:30,11.4,5.12,51.68,70.62,,80.6,-442.63,412.92,2000.0,100.48,123.0
2024/1/3 11:45,42.64,-24.14,51.68,70.62,,80.6,0.0,412.92,2000.0,100.48,-3.0
2024/1/3 12:00,19.65,108.04,29.81,70.67,,79.23,169382.11,412.9,3100.0,94.03,132.0
2024/1/3 12:15,14.88,110.82,29.81,70.67,,79.23,0.0,412.9,3100.0,94.03,123.0
2024/1/3 12:30,61.75,105.26,29.81,61.55,,79.23,-62.23,412.9,3100.0,94.03,123.0
2024/1/3 12:45,58.96,96.28,29.81,61.55,,79.23,0.0,412.9,3100.0,94.03,123.0
2024/1/3 13:00,-11.89,-15.9,49.06,64.86,,79.09,-1916.68,417.93,741.3,98.46,123.0
2024/1/3 13:15,-14.78,73.28,49.06,64.86,,79.09,-2831.59,417.93,1365.9,98.46,123.0
2024/1/3 13:30,-24.88,-25.26,49.06,64.86,,79.09,0.0,417.93,-300.0,98.46,123.0
