Date,AT,DE,ES,FR,GR,HR,HU,PL,RO,RS,SK
2021/1/1 13:45,71.79,,37.55,52.68,,206.34,-1758.39,204.19,0.1,19.56,125.0
2021/1/1 14:00,19.58,,36.6,52.74,,202.89,-2419.88,204.19,0.1,11.2,-35.0
2021/1/1 14:15,18.67,,36.6,52.74,,202.89,-1682.98,204.19,0.1,11.2,-35.0
2021/1/1 14:30,71.79,,36.6,59.11,,202.89,-1147.72,204.19,0.1,11.2,-35.0
2021/1/1 14:45,71.79,,36.6,59.11,,202.89,66666.0,204.19,0.1,11.2,125.0
2021/1/1 15:00,16.34,,35.5,63.23,,239.42,-1654.27,204.19,0.1,2.23,-35.0
2021/1/1 15:15,20.71,,35.5,63.23,,239.42,-967.62,204.19,0.1,2.23,-35.0
2021/1/1 15:30,20.71,,35.5,62.25,,239.42,71704.8,204.19,0.1,2.23,125.0
2021/1/1 15:45,51.62,,35.5,62.25,,239.42,71704.8,204.19,0.1,2.23,-35.0
2021/1/1 16:00,20.6,,36.0,61.2,,273.09,-8827.29,204.19,0.1,22.13,-35.0
2021/1/1 16:15,20.3,,36.0,61.2,,273.09,-4193.51,204.19,0.1,22.13,125.0
2021/1/1 16:30,84.88,,36.0,59.22,,273.09,-395.62,204.19,0.1,22.13,125.0
2021/1/1 16:45,20.49,,36.0,59.22,,273.09,-983.56,204.19,0.1,22.13,-35.0
2021/1/1 17:00,18.65,,38.5,66.58,,314.33,264.45,204.19,0.1,31.72,125.0
2021/1/1 17:15,20.29,,38.5,66.58,,314.33,269.81,204.19,0.1,31.72,125.0
2021/1/1 17:30,19.08,,38.5,63.4,,314.33,-688.53,204.19,0.1,31.72,125.0
2021/1/1 17:45,20.49,,38.5,63.4,,314.33,-67.25,204.19,0.1,31.72,-35.0
2021/1/1 18:00,20.77,,52.01,64.65,,319.24,1560.0,204.19,0.1,13.01,125.0
2021/1/1 18:15,20.77,,52.01,64.65,,319.24,1560.0,204.19,0.1,13.01,125.0
2021/1/1 18:30,20.69,,52.01,65.05,,319.24,-166.49,204.19,0.1,13.01,125.0
2021/1/1 18:45,19.25,,52.01,65.05,,319.24,-309.86,204.19,0.1,13.01,125.0
2021/1/1 19:00,75.18,,42.93,65.9,,307.26,-1790.67,204.19,0.2,66.0,125.0
2021/1/1 19:15,17.23,,42.93,65.9,,307.26,-1472.23,204.19,0.2,66.0,125.0
2021/1/1 19:30,17.37,,42.93,65.93,,307.26,-1666.99,204.19,0.2,66.0,-35.0
2021/1/1 19:45,76.31,,42.93,65.93,,307.26,-1973.83,204.19,0.2,66.0,-35.0
2021/1/1 20:00,78.73,,53.01,63.49,,299.92,-9908.38,204.19,0.39,69.04,-35.0
2021/1/1 20:15,77.24,,53.01,63.49,,299.92,-6943.12,204.19,0.39,69.04,125.0
2021/1/1 20:30,14.27,,53.01,63.89,,299.92,-6678.76,204.19,0.39,69.04,-35.0
2021/1/1 20:45,66.18,,53.01,63.89,,299.92,-6783.44,204.19,0.39,69.04,-35.0
2021/1/1 21:00,77.12,,51.5,61.65,,277.56,-2533.8,191.33,0.5,12.97,125.0
2021/1/1 21:15,20.31,,51.5,61.65,,277.56,-2091.98,191.33,0.5,12.97,-35.0
2021/1/1 21:30,13.7,,51.5,56.9,,277.56,-2454.51,191.33,0.5,12.97,125.0
2021/1/1 21:45,66.0,,51.5,56.9,,277.56,-2564.39,191.33,0.5,12.97,-35.0
2021/1/1 22:00,53.77,,51.06,46.7,,269.15,-2825.95,191.33,2.71,31.5,125.0
2021/1/1 22:15,75.0,,51.06,46.7,,269.15,-2421.33,191.33,2.71,31.5,-35.0
2021/1/1 22:30,3.07,,51.06,58.24,,269.15,-2476.31,191.33,2.71,31.5,-35.0
2021/1/1 22:45,6.88,,51.06,58.24,,269.15,-2540.06,191.33,2.71,31.5,-35.0
2021/1/1 23:00,13.57,,43.98,55.63,,260.35,-1385.42,191.33,-0.97,84.3,125.0
2021/1/1 23:15,5.24,,43.98,55.63,,260.35,-791.7,191.33,-0.97,84.3,-35.0
2021/1/1 23:30,12.98,,43.98,58.42,,260.35,-1330.78,191.33,-0.97,84.3,-35.0
2021/1/1 23:45,13.57,,43.98,58.42,,260.35,-1368.67,191.33,-0.97,84.3,-35.0
2021/1/2 0:00,47.04,,33.41,66.9,,0.92,-1606.52,80.42,-0.59,81.87,-35.0
2021/1/2 0:15,69.97,,33.41,66.9,,0.92,-1600.0,80.42,-0.59,81.87,-35.0
2021/1/2 0:30,-11.06,,33.41,54.94,,0.92,-1600.0,80.42,-0.59,81.87,-35.0
2021/1/2 0:45,10.14,,33.41,54.94,,0.92,-1600.0,80.42,-0.59,81.87,-35.0
2021/1/2 1:00,46.28,,37.21,40.61,,0.89,-6782.71,84.9,-2.05,68.57,-35.0
2021/1/2 1:15,46.28,,37.21,40.61,,0.89,-5563.21,84.9,-2.05,68.57,-35.0
2021/1/2 1:30,46.28,,37.21,40.61,,0.89,-6336.51,84.9,-2.05,68.57,-35.0
2021/1/2 1:45,46.28,,37.21,40.61,,0.89,-6582.95,84.9,-2.05,68.57,-35.0
2021/1/2 2:00,74.68,,35.38,40.61,,0.85,-8662.58,84.73,0.36,0.0,-35.0
2021/1/2 2:15,44.49,,35.38,40.61,,0.85,-8200.46,84.73,0.36,0.0,-35.0
2021/1/2 2:30,44.49,,35.38,,,0.85,-8705.78,84.73,0.36,0.0,-35.0
2021/1/2 2:45,69.68,,35.38,,,0.85,-9074.22,84.73,0.36,0.0,-35.0
2021/1/2 3:00,79.39,,38.34,,,9.74,-9136.08,90.0,0.8,0.73,-35.0
2021/1/2 3:15,76.38,,38.34,,,9.74,-8491.63,90.0,0.8,0.73,-35.0
2021/1/2 3:30,68.01,,38.34,,,9.74,-9179.08,90.0,0.8,0.73,-35.0
2021/1/2 3:45,68.53,,38.34,,,9.74,-9227.0,90.0,0.8,0.73,-35.0
2021/1/2 4:00,-20.11,,34.99,,,1.06,-9363.51,84.84,0.8,0.11,-35.0
2021/1/2 4:15,-36.97,,34.99,,,1.06,-8055.17,84.84,0.8,0.11,-35.0
2021/1/2 4:30,40.92,,34.99,,,1.06,-7199.07,84.84,0.8,0.11,-35.0
2021/1/2 4:45,-2.65,,34.99,,,1.06,-7065.93,84.84,0.8,0.11,-35.0
2021/1/2 5:00,67.72,,35.09,,,9.63,-40483.18,90.0,0.79,1.58,-35.0
2021/1/2 5:15,70.97,,35.09,,,9.63,-9517.06,90.0,0.79,1.58,-35.0
2021/1/2 5:30,77.51,,35.09,,,9.63,-4344.62,90.0,0.79,1.58,-35.0
2021/1/2 5:45,79.01,,35.09,,,9.63,-4584.51,90.0,0.79,1.58,-35.0
2021/1/2 6:00,-4.28,,35.75,,,0.77,-14297.18,84.9,0.27,39.83,-35.0
2021/1/2 6:15,-10.87,,35.75,,,0.77,-11852.0,84.9,0.27,39.83,-35.0
2021/1/2 6:30,-11.63,,35.75,,,0.77,-11852.0,84.9,0.27,39.83,-35.0
2021/1/2 6:45,47.1,,35.75,,,0.77,-11852.0,84.9,0.27,39.83,-35.0
2021/1/2 7:00,79.34,,37.45,,,5.17,-5440.34,80.73,4.72,19.76,-35.0
2021/1/2 7:15,79.79,,37.45,,,5.17,-11565.46,80.73,4.72,19.76,-35.0
2021/1/2 7:30,48.32,,37.45,,,5.17,-5456.88,80.73,4.72,19.76,-35.0
2021/1/2 7:45,75.15,,37.45,,,5.17,-5472.74,80.73,4.72,19.76,-35.0
2021/1/2 8:00,-18.39,,39.4,,,224.68,-25197.61,80.42,5.58,28.54,-35.0
2021/1/2 8:15,7.09,,39.4,,,224.68,-7832.3,80.42,5.58,28.54,-35.0
2021/1/2 8:30,17.93,,39.4,,,224.68,-5262.32,80.42,5.58,28.54,-35.0
2021/1/2 8:45,66.6,,39.4,,,224.68,-4795.41,80.42,5.58,28.54,125.0
2021/1/2 9:00,-0.21,,39.63,,,225.87,-5363.29,90.0,0.5,58.26,-35.0
2021/1/2 9:15,13.79,,39.63,,,225.87,-4883.11,90.0,0.5,58.26,-35.0
2021/1/2 9:30,77.63,,39.63,,,225.87,-4617.14,90.0,0.5,58.26,-35.0
2021/1/2 9:45,77.14,,39.63,,,225.87,-3579.21,90.0,0.5,58.26,-35.0
2021/1/2 10:00,66.84,,47.78,,,550.35,-3344.48,180.76,0.54,27.96,-35.0
2021/1/2 10:15,66.0,,47.78,,,550.35,-2666.4,180.76,0.54,27.96,-35.0
2021/1/2 10:30,70.54,,47.78,,,550.35,-2666.4,180.76,0.54,27.96,-35.0
2021/1/2 10:45,72.16,,47.78,,,550.35,-3079.34,180.76,0.54,27.96,-35.0
2021/1/2 11:00,66.37,,51.25,,,551.95,-3216.45,180.76,0.46,29.58,-35.0
2021/1/2 11:15,66.19,,51.25,,,551.95,-2666.4,180.76,0.46,29.58,-35.0
2021/1/2 11:30,74.23,,51.25,,,551.95,-2666.4,180.76,0.46,29.58,-35.0
2021/1/2 11:45,76.78,,51.25,,,551.95,-2666.4,180.76,0.46,29.58,-35.0
2021/1/2 12:00,73.4,,50.56,,,592.16,-2666.4,180.76,0.37,18.53,125.0
2021/1/2 12:15,70.33,,50.56,,,592.16,-2666.4,180.76,0.37,18.53,-35.0
2021/1/2 12:30,72.41,,50.56,,,592.16,-2666.4,180.76,0.37,18.53,-35.0
2021/1/2 12:45,74.24,,50.56,,,592.16,-2955.78,180.76,0.37,18.53,-35.0
2021/1/2 13:00,78.13,,50.57,,,529.05,-2666.4,192.94,0.38,8.48,125.0
2021/1/2 13:15,76.0,,50.57,,,529.05,-2668.07,192.94,0.38,8.48,125.0
2021/1/2 13:30,74.31,,50.57,,,529.05,-2668.14,192.94,0.38,8.48,-35.0
2021/1/2 13:45,73.99,,50.57,,,529.05,-3246.27,192.94,0.38,8.48,125.0
2021/1/2 14:00,72.01,,50.57,,,536.49,-5048.18,203.28,0.39,9.69,125.0
2021/1/2 14:15,73.56,,50.57,,,536.49,-4362.92,203.28,0.39,9.69,-35.0
2021/1/2 14:30,71.49,,50.57,,,536.49,-4191.65,203.28,0.39,9.69,-35.0
2021/1/2 14:45,21.05,,50.57,,,536.49,-4228.93,203.28,0.39,9.69,-35.0
2021/1/2 15:00,72.16,,48.45,,,565.7,-4640.24,203.28,0.39,16.62,-35.0
2021/1/2 15:15,73.43,,48.45,,,565.7,-544.0,203.28,0.39,16.62,125.0
2021/1/2 15:30,72.22,,48.45,,,565.7,-544.0,203.28,0.39,16.62,125.0
2021/1/2 15:45,21.0,,48.45,,,565.7,-4015.93,203.28,0.39,16.62,125.0
2021/1/2 16:00,76.73,,50.25,,,618.11,-5122.52,203.28,4.96,66.26,125.0
2021/1/2 16:15,21.65,,50.25,,,618.11,-4209.82,203.28,4.96,66.26,125.0
2021/1/2 16:30,22.47,,50.25,,,618.11,-2856.68,203.28,4.96,66.26,125.0
2021/1/2 16:45,22.05,,50.25,,,618.11,-2040.42,203.28,4.96,66.26,125.0
2021/1/2 17:00,84.28,,54.23,,,609.44,-3879.92,192.93,5.28,68.7,125.0
2021/1/2 17:15,85.13,,54.23,,,609.44,-3412.87,192.93,5.28,68.7,125.0
2021/1/2 17:30,22.02,,54.23,,,609.44,-3429.43,192.93,5.28,68.7,125.0
2021/1/2 17:45,21.85,,54.23,,,609.44,-3519.15,192.93,5.28,68.7,-35.0
2021/1/2 18:00,70.12,,58.65,,,667.63,-4140.14,180.76,4.84,39.6,125.0
2021/1/2 18:15,20.84,,58.65,,,667.63,-4165.98,180.76,4.84,39.6,-35.0
2021/1/2 18:30,17.41,,58.65,,,667.63,-4201.6,180.76,4.84,39.6,125.0
2021/1/2 18:45,16.28,,58.65,,,667.63,-4179.34,180.76,4.84,39.6,125.0
2021/1/2 19:00,82.56,,60.43,,,658.0,-13134.21,192.93,5.76,44.02,-35.0
2021/1/2 19:15,84.35,,60.43,,,658.0,66000.0,192.93,5.76,44.02,-35.0
2021/1/2 19:30,82.58,,60.43,,,658.0,-3079.6,192.93,5.76,44.02,-35.0
2021/1/2 19:45,78.63,,60.43,,,658.0,66000.0,192.93,5.76,44.02,-35.0
2021/1/2 20:00,86.61,,60.03,,,635.35,68400.0,192.93,4.78,42.47,125.0
2021/1/2 20:15,79.65,,60.03,,,635.35,68400.0,192.93,4.78,42.47,125.0
2021/1/2 20:30,70.45,,60.03,,,635.35,68400.0,192.93,4.78,42.47,-35.0
2021/1/2 20:45,68.25,,60.03,,,635.35,68400.0,192.93,4.78,42.47,-35.0
2021/1/2 21:00,79.07,,55.03,,,582.43,66000.0,180.77,0.45,19.49,125.0
2021/1/2 21:15,74.49,,55.03,,,582.43,66000.0,180.77,0.45,19.49,-35.0
2021/1/2 21:30,69.94,,55.03,,,582.43,66000.0,180.77,0.45,19.49,125.0
2021/1/2 21:45,66.0,,55.03,,,582.43,-3641.0,180.77,0.45,19.49,-35.0
2021/1/2 22:00,81.72,,52.25,,,456.16,60000.0,180.76,0.49,16.3,-35.0
2021/1/2 22:15,79.78,,52.25,,,456.16,-985.42,180.76,0.49,16.3,-35.0
2021/1/2 22:30,-40.77,,52.25,,,456.16,-1129.64,180.76,0.49,16.3,-35.0
2021/1/2 22:45,-40.59,,52.25,,,456.16,-1054.32,180.76,0.49,16.3,-35.0
2021/1/2 23:00,72.36,,48.45,,,10.5,63617.22,180.76,0.29,11.14,125.0
2021/1/2 23:15,4.55,,48.45,,,10.5,-360.0,180.76,0.29,11.14,-35.0
2021/1/2 23:30,-23.8,,48.45,,,10.5,-10217.0,180.76,0.29,11.14,-35.0
2021/1/2 23:45,-249.46,,48.45,,,10.5,-10693.43,180.76,0.29,11.14,-35.0
2021/1/3 0:00,-63.05,,46.11,,,209.15,-16490.52,180.76,0.1,17.71,-35.0
2021/1/3 0:15,-6.1,,46.11,,,209.15,-1265.83,180.76,0.1,17.71,-35.0
2021/1/3 0:30,-11.65,,46.11,,,209.15,-1801.21,180.76,0.1,17.71,-35.0
2021/1/3 0:45,-23.15,,46.11,,,209.15,-2943.48,180.76,0.1,17.71,-35.0
2021/1/3 1:00,64.19,,43.0,40.88,,195.04,-4993.05,192.93,0.1,7.02,-35.0
2021/1/3 1:15,39.28,,43.0,40.88,,195.04,-4727.19,192.93,0.1,7.02,-35.0
2021/1/3 1:30,-29.93,,43.0,41.15,,195.04,-4853.6,192.93,0.1,7.02,-35.0
2021/1/3 1:45,-49.35,,43.0,41.15,,195.04,-4922.02,192.93,0.1,7.02,-35.0
2021/1/3 2:00,-47.39,,39.55,62.03,,179.39,-5627.73,180.76,0.1,6.56,-35.0
2021/1/3 2:15,70.34,,39.55,62.03,,179.39,-5720.48,180.76,0.1,6.56,-35.0
2021/1/3 2:30,37.13,,39.55,38.41,,179.39,-5885.93,180.76,0.1,6.56,-35.0
2021/1/3 2:45,37.13,,39.55,38.41,,179.39,-6023.79,180.76,0.1,6.56,-35.0
2021/1/3 3:00,71.75,,37.44,43.47,,162.98,-6434.59,192.93,0.1,4.56,-35.0
2021/1/3 3:15,25.94,,37.44,43.47,,162.98,-6466.57,192.93,0.1,4.56,-35.0
2021/1/3 3:30,25.94,,37.44,35.83,,162.98,-6544.51,192.93,0.1,4.56,-35.0
2021/1/3 3:45,37.27,,37.44,35.83,,162.98,-6585.63,192.93,0.1,4.56,-35.0
2021/1/3 4:00,63.89,,35.64,54.97,,359.42,-6591.54,192.62,0.1,7.02,-35.0
2021/1/3 4:15,27.68,,35.64,54.97,,359.42,-6580.68,192.62,0.1,7.02,-35.0
2021/1/3 4:30,63.0,,35.64,34.11,,359.42,-6586.62,192.62,0.1,7.02,-35.0
2021/1/3 4:45,27.68,,35.64,34.11,,359.42,-6575.61,192.62,0.1,7.02,-35.0
2021/1/3 5:00,63.0,,35.5,52.6,,353.6,-3472.46,192.62,0.1,8.38,-35.0
2021/1/3 5:15,25.57,,35.5,52.6,,353.6,-3404.22,192.62,0.1,8.38,-35.0
2021/1/3 5:30,25.57,,35.5,54.62,,353.6,-3367.47,192.62,0.1,8.38,-35.0
2021/1/3 5:45,-34.0,,35.5,54.62,,353.6,-3369.14,192.62,0.1,8.38,-35.0
2021/1/3 6:00,-7.01,,36.14,48.04,,351.06,-103934.98,180.76,0.1,13.06,-35.0
2021/1/3 6:15,6.68,,36.14,48.04,,351.06,-82669.27,180.76,0.1,13.06,-35.0
2021/1/3 6:30,1.13,,36.14,50.07,,351.06,-76908.19,180.76,0.1,13.06,-35.0
2021/1/3 6:45,-3.72,,36.14,50.07,,351.06,-74441.46,180.76,0.1,13.06,-35.0
2021/1/3 7:00,-1.33,,36.97,61.46,,154.54,-8016.74,180.76,0.1,9.32,-35.0
2021/1/3 7:15,-1.58,,36.97,61.46,,154.54,-7045.45,180.76,0.1,9.32,-35.0
2021/1/3 7:30,0.05,,36.97,58.61,,154.54,-5901.22,180.76,0.1,9.32,-35.0
2021/1/3 7:45,-0.01,,36.97,58.61,,154.54,-4976.71,180.76,0.1,9.32,-35.0
2021/1/3 8:00,10.75,,38.92,57.8,,170.37,-30240.33,74.5,0.1,16.27,-35.0
2021/1/3 8:15,9.33,,38.92,57.8,,170.37,-16922.79,74.5,0.1,16.27,-35.0
2021/1/3 8:30,12.48,,38.92,59.25,,170.37,-8385.85,74.5,0.1,16.27,-35.0
2021/1/3 8:45,18.17,,38.92,59.25,,170.37,-5700.87,74.5,0.1,16.27,-35.0
2021/1/3 9:00,40.73,,44.49,40.28,,203.8,-3854.85,180.76,0.1,4.48,-35.0
2021/1/3 9:15,67.2,,44.49,40.28,,203.8,-3784.67,180.76,0.1,4.48,-35.0
2021/1/3 9:30,72.16,,44.49,43.53,,203.8,-3721.95,180.76,0.1,4.48,-35.0
2021/1/3 9:45,78.78,,44.49,43.53,,203.8,-3632.38,180.76,0.1,4.48,-35.0
2021/1/3 10:00,7.27,,49.0,45.51,,431.82,-3595.82,84.81,0.29,12.96,-35.0
2021/1/3 10:15,4.74,,49.0,45.51,,431.82,-3585.76,84.81,0.29,12.96,-35.0
2021/1/3 10:30,16.55,,49.0,43.12,,431.82,-3113.54,84.81,0.29,12.96,-35.0
2021/1/3 10:45,69.88,,49.0,43.12,,431.82,-3522.6,84.81,0.29,12.96,-35.0
2021/1/3 11:00,77.74,,50.3,42.83,,207.65,-2914.4,192.62,0.4,88.86,-35.0
2021/1/3 11:15,79.28,,50.3,42.83,,207.65,-2400.0,192.62,0.4,88.86,-35.0
2021/1/3 11:30,18.34,,50.3,58.04,,207.65,-2666.4,192.62,0.4,88.86,-35.0
2021/1/3 11:45,18.78,,50.3,58.04,,207.65,-2400.0,192.62,0.4,88.86,-35.0
2021/1/3 12:00,20.34,,48.0,63.4,,222.76,-3519.84,180.76,3.77,28.72,125.0
2021/1/3 12:15,20.15,,48.0,63.4,,222.76,-3696.74,180.76,3.77,28.72,-35.0
2021/1/3 12:30,20.28,,48.0,63.94,,222.76,-3763.53,180.76,3.77,28.72,-35.0
2021/1/3 12:45,14.07,,48.0,63.94,,222.76,-33460.09,180.76,3.77,28.72,-35.0
2021/1/3 13:00,12.72,,46.64,62.94,,448.85,-23908.07,192.93,0.3,55.19,-35.0
2021/1/3 13:15,19.45,,46.64,62.94,,448.85,-8756.4,192.93,0.3,55.19,-35.0
2021/1/3 13:30,9.99,,46.64,44.64,,448.85,-4765.3,192.93,0.3,55.19,-35.0
2021/1/3 13:45,10.46,,46.64,44.64,,448.85,-13750.39,192.93,0.3,55.19,-35.0
2021/1/3 14:00,12.78,,44.01,59.58,,434.57,-5910.63,180.76,0.33,58.06,125.0
2021/1/3 14:15,68.68,,44.01,59.58,,434.57,-3566.15,180.76,0.33,58.06,-35.0
2021/1/3 14:30,16.74,,44.01,42.99,,434.57,-3470.83,180.76,0.33,58.06,-35.0
2021/1/3 14:45,20.34,,44.01,42.99,,434.57,-2974.34,180.76,0.33,58.06,-35.0
2021/1/3 15:00,20.34,,41.27,35.33,,424.41,-2962.95,192.93,2.9,53.03,-35.0
2021/1/3 15:15,45.35,,41.27,35.33,,424.41,-3120.19,192.93,2.9,53.03,-35.0
2021/1/3 15:30,45.35,,41.27,35.19,,424.41,-2936.97,192.93,2.9,53.03,-35.0
2021/1/3 15:45,20.34,,41.27,35.19,,424.41,-3229.58,192.93,2.9,53.03,-35.0
2021/1/3 16:00,16.01,,42.53,38.9,,184.3,-10462.37,180.76,5.15,70.93,-35.0
2021/1/3 16:15,13.83,,42.53,38.9,,184.3,-3616.48,180.76,5.15,70.93,-35.0
2021/1/3 16:30,42.25,,42.53,38.49,,184.3,-3472.27,180.76,5.15,70.93,125.0
2021/1/3 16:45,42.25,,42.53,38.49,,184.3,-3167.68,180.76,5.15,70.93,125.0
2021/1/3 17:00,53.61,,47.39,35.13,,255.81,-2456.85,192.93,6.61,77.57,125.0
2021/1/3 17:15,84.88,,47.39,35.13,,255.81,-2400.0,192.93,6.61,77.57,125.0
2021/1/3 17:30,85.7,,47.39,55.42,,255.81,-2400.0,192.93,6.61,77.57,-35.0
2021/1/3 17:45,87.06,,47.39,55.42,,255.81,-2400.0,192.93,6.61,77.57,125.0
2021/1/3 18:00,85.44,,53.62,63.55,,581.06,-1600.0,222.34,9.75,35.36,125.0
2021/1/3 18:15,87.59,,53.62,63.55,,581.06,-1600.0,222.34,9.75,35.36,-35.0
2021/1/3 18:30,91.3,,53.62,64.34,,581.06,-1600.0,222.34,9.75,35.36,-35.0
2021/1/3 18:45,91.09,,53.62,64.34,,581.06,-1600.0,222.34,9.75,35.36,-35.0
2021/1/3 19:00,90.48,,54.63,62.03,,525.8,-2666.4,204.85,0.1,29.83,-35.0
2021/1/3 19:15,86.97,,54.63,62.03,,525.8,-2666.4,204.85,0.1,29.83,125.0
2021/1/3 19:30,83.69,,54.63,63.46,,525.8,-2666.4,204.85,0.1,29.83,-35.0
2021/1/3 19:45,80.61,,54.63,63.46,,525.8,-3722.04,204.85,0.1,29.83,-35.0
2021/1/3 20:00,84.52,,56.53,63.21,,198.23,-3628.57,192.93,0.1,5.96,125.0
2021/1/3 20:15,80.74,,56.53,63.21,,198.23,-3675.04,192.93,0.1,5.96,125.0
